,P,Q
8227,0.7280485920779247,1
1323,1.3034347592442779,1
9906,4.263960166475091,2
4071,1.4592002339625716,2
10431,4.883993753487321,0
1359,7.7084848841763645,2
1154,6.470416731672898,1
3898,0.9222998081557883,1
3478,1.0246432300940151,3
7943,3.8442735177302767,2
8533,5.06858923300116,1
1283,-2.5071388253495774,2
4379,8.155639663638716,1
10151,9.607708514916075,1
10088,0.7039193254064671,1
6827,9.07769715089243,1
2091,5.897948376760945,1
5032,7.673283424345958,2
9932,16.95465009851826,2
7870,11.808867810420399,3
2010,3.194756955036718,2
5172,17.314046120052133,2
2806,9.909376044150722,2
2166,16.652680906809803,2
2221,3.823810712323912,2
10242,6.431265085221423,2
2580,5.359416780079627,2
711,8.43473747729297,2
4604,-0.9652713436304561,2
8367,2.082043800222944,2
3221,3.3572285098487535,1
8048,6.2279706779506006,1
5087,-1.4588762989976507,3
3163,4.804275050204436,2
3220,1.603041218578694,1
10287,0.6628723143691855,1
904,2.4272635681581445,1
5856,7.127701812168773,3
6209,10.17553517688127,2
2076,7.47746183945441,2
1828,2.009237463767476,3
8192,20.00828063134462,2
5541,2.757506866188626,1
7710,13.379120399635033,1
257,-2.704461924425166,1
7536,5.7051539684109835,2
624,10.992654051479352,2
279,5.750664164283933,2
1370,3.089534722616095,3
403,11.31465278087198,1
8143,7.1527563960290745,1
240,7.478477317651353,1
9826,11.320518724321964,1
1226,3.9954106464384607,3
7301,3.545829681997602,1
4293,0.8638371037575534,3
9520,7.611381783367966,0
5625,4.5058823539155295,2
8206,7.447018026650027,3
6332,10.470935720422293,0
9163,-0.7168547660718658,2
2272,0.7911749287326335,2
7936,6.71356439279076,1
2405,9.99144236072876,2
10326,7.155000737087714,0
3663,5.536225107035418,2
2656,4.079911485078334,1
3577,-1.549748633185955,2
7006,4.100335279064146,1
593,2.5036473403961885,2
1543,-0.3030810960315877,1
1986,8.564497148799576,2
7477,8.139072910253091,2
1053,0.1629422526887629,2
4876,-2.079749605887744,1
7625,9.943907767842122,1
4474,1.3676628207867743,3
2423,-0.33571731453657794,3
7684,6.3552930964538605,0
8809,14.488567667520542,2
2495,-3.801905133594651,3
6946,4.597594504917223,1
4496,-1.7271443218641946,1
7004,0.40204552815734873,2
3650,-0.5948843119136873,1
8163,5.131772865982498,2
9343,9.42615291646426,3
8458,20.912056091019647,1
7874,4.703387309768108,1
7024,0.7948329073680689,1
8631,9.8762236928762,2
10225,5.676786510152991,2
317,0.3423963105428829,2
628,6.326826467645833,2
952,5.3704442382812765,1
9603,2.805440279380701,2
8380,14.281271694376896,2
2576,13.569929276074596,1
899,17.65592232905097,3
5956,6.735943885529528,1
7418,13.75576205723067,1
125,11.15759786300066,1
10238,0.002634516723020619,1
783,-0.26166297907765745,2
1,-0.35255907074069404,2
8752,6.111594928289093,1
166,13.957453744338812,1
10160,9.154812297099008,2
4320,2.711372636653971,2
9791,4.822363728343375,1
10164,11.113303199820235,0
1112,8.53468296583352,2
9094,1.750302484084224,2
2110,-0.19643344527003032,3
6801,4.72862075791092,1
6559,9.458089421225063,1
5760,10.097367876783194,0
6870,3.9734124310242276,1
6185,-0.12818434791527916,1
758,0.4004242126971438,0
9154,9.804508919610784,2
6580,1.1920428089541966,1
8729,3.9284468258385052,1
7462,2.098581879728874,2
2314,6.922091246400127,1
8119,5.329002450519285,2
5587,2.9428144041306585,1
9206,7.972822970445257,3
4858,2.4793385471811082,2
871,9.098530120117825,2
2987,-4.725549401698044,3
996,1.6936339929410238,1
1122,0.3168402383872426,1
3589,9.264628017796664,1
1803,3.659877786797927,2
4579,3.433755572319537,2
8282,7.742633283343583,0
7144,5.227354683718925,3
1313,4.489376967564062,2
5047,2.719043242611327,3
9610,6.041860041736812,2
2679,4.259004411812776,2
2684,8.238842315983334,2
4134,15.439181322283925,1
10120,3.920159750990596,3
7813,1.6863148490127275,1
5465,5.730850160558556,2
7687,11.275661891984274,0
3488,5.97703107244699,1
5224,4.569878210704394,2
4906,1.9018818391817283,1
9835,2.475529836086429,2
2074,3.9825738027831417,3
1001,4.731316040759283,0
9476,5.271327214983089,2
9461,-1.8271305615957834,2
5481,-1.0358538242072697,3
962,4.23818076310388,2
4299,10.578082617297614,3
714,3.3254045086061574,2
6341,2.01385582587321,1
10449,1.6249387731659568,1
1436,11.721531482846418,2
9811,6.91752016103422,2
1272,-0.2204939239680861,2
1082,1.429615317667388,3
7651,3.564974735214763,1
10485,0.3836531168835964,1
5109,3.6265287521631833,3
3814,4.63685955489417,2
1182,5.243872330783418,2
467,5.522138133414092,2
901,9.01071469045634,1
8132,4.733382083219963,2
9717,-2.5742255881984217,2
3543,3.163579307031637,2
4684,1.6853710365109633,1
7919,9.57475045389233,1
5653,6.056875912039199,0
7366,6.240106370093264,1
3753,4.6689175270507155,2
5882,6.590285974999345,0
620,2.786888157840463,1
868,16.891370685426295,1
9446,1.8316351518970393,1
2660,10.038190774491333,1
7756,14.719882185701815,0
5212,5.4769707415754905,1
2410,1.7393762465817173,3
1909,17.268729280182036,2
10311,22.907779100211545,0
9145,8.015624538952526,3
8404,12.926711200666428,1
9104,6.762382064102974,0
1836,-3.0197162072668235,3
3331,-4.3077984823812425,3
6982,4.939129127825581,1
6164,6.423544019905618,1
2273,13.189642307510493,1
6949,14.264938753537619,2
7728,16.124011097451753,1
8228,8.176010173731227,1
8096,7.957572916018053,1
845,16.107745733194786,2
108,9.650428523298789,1
9048,5.8890179883170966,2
4697,2.982214866188616,2
4784,3.451559618202407,2
6001,2.5718051576039986,2
9018,8.461271053500838,3
1057,7.051607422554227,0
9350,5.156457189146419,1
3629,4.220205634259612,3
2867,2.9253100009019652,0
8307,7.794366399784443,1
3736,1.2121452737276968,2
2467,12.222618179522518,0
6970,4.416199804909279,2
7303,3.6766765827287053,2
2971,6.576298842862839,1
9494,10.013255542036342,1
8234,2.9249485417825682,3
6426,4.061008306500944,2
1689,1.5357778950216212,2
8784,14.123848737304582,2
9502,1.2814114677439177,2
6353,18.388705125766208,1
9366,7.113834345086356,1
1072,4.168065142997941,2
9871,6.135718229300922,3
3089,1.1258178121855993,2
10126,5.696174551465893,1
2573,1.6495671751911556,2
9994,2.7844980961229573,2
3012,3.252494959219892,3
1023,9.148111265302411,2
8062,9.370589020209206,1
5473,0.8463606967921664,1
2254,-3.2915003299515924,1
6013,4.491329889445095,2
695,0.4951962682295524,1
4198,4.460868765813781,0
7837,5.56053554093031,0
6095,0.18942532633642273,1
3626,10.40727103086072,2
4523,3.5439193063523566,2
5800,7.459799116006296,3
1715,7.1536022620344974,2
6468,3.222819266406482,0
5254,1.073206121538216,1
4822,9.495183364079075,0
349,18.752811067208494,2
2215,5.971810525322226,3
1587,5.488236714413365,1
4629,-1.7572013230670231,3
337,15.623648276201198,1
2099,4.794872034223867,1
7594,1.9767611265080651,2
5384,5.951842812434062,3
7371,1.135873912868537,3
6269,3.935017232761925,2
8844,-1.5964163838733518,2
6716,0.6470529475173752,1
4441,6.156002649781571,1
39,7.328925532656104,3
2755,6.473078015994561,1
6552,12.371526310614199,2
4150,9.923831719882479,3
5376,7.06918061371271,1
8905,-0.5763194963808438,0
7050,6.31431389058192,2
58,4.292333950670187,1
2625,-1.6809465205472445,3
2216,2.1676308590294204,0
5696,2.5442914094703912,3
5188,1.8478567997712592,1
4089,7.107928942488313,3
2768,8.542312882757782,3
7556,10.699825496659853,1
10224,7.828644207669423,2
2417,5.289098775126972,2
3788,7.173474880732883,1
1548,4.051152583998251,1
9666,10.77467998218911,2
6688,-1.4472101528135362,2
10489,7.820243703595111,1
723,11.48319047776309,3
331,14.64390840279646,2
4374,4.133922868708992,2
8086,8.309164570212266,1
9319,2.1775336519624595,2
3688,-1.0771768141978146,2
1755,4.956165109107855,2
5202,4.585108576554552,1
10492,19.477525541432286,3
3475,3.7554734830926346,3
8156,10.490502387497527,2
10457,7.774459713135638,1
3855,6.036334618431196,2
5723,1.6811528870822854,2
5543,8.173860638249497,1
6070,0.6002040149923316,0
9816,9.773891764361792,1
5091,4.296429843908781,1
8091,1.6417373329907512,0
5665,9.97311161889624,2
10484,6.89427845991776,2
6793,4.566600182402102,0
6979,4.211489123216865,0
2460,11.305219374160627,2
2366,5.276461080145562,3
6021,8.103233392321913,2
9543,5.802589794541121,0
10192,8.298848773708414,1
6206,8.54996703816998,2
9113,7.776148465771311,2
4075,7.463216369094576,2
9131,0.008092169494709367,2
7152,5.036194716963628,2
9658,1.4557392586902986,3
2196,5.292354760286526,2
3685,3.8903449742569527,1
4388,3.606075232216568,2
1591,8.335830310126537,3
1363,2.2697481647615274,2
10407,3.917033437910071,2
6805,8.173820840655903,1
2197,11.683637293863674,2
6262,2.4002547289509297,0
10405,1.5297199679860993,1
8162,15.590204784021195,1
3100,5.076719349664435,2
3040,1.382299304911771,3
5570,-2.59321223756893,3
364,5.594740322109078,3
9465,3.882234196084636,2
3334,15.367218570102496,2
8413,9.794857499583145,3
8483,6.6279320969071005,3
4397,0.8520778559179034,0
9248,2.453626798134629,1
479,3.736186255552529,2
8798,0.387540336028652,1
4542,11.375539235789452,3
3260,6.29216381256338,3
736,2.5718047394999113,2
5992,15.944944537733253,2
4927,2.402903877917677,1
9369,15.870007795552343,1
4869,-1.579432035111271,2
9596,4.981016666758286,0
4234,4.060642699372666,2
1705,5.108175212888075,2
3883,0.057069442311514784,2
3110,13.60512579898105,2
3681,1.361568617847334,1
1242,6.428784587195089,3
5248,-0.4697829848365032,1
3099,6.452407263490999,2
6927,2.733360052547566,2
2450,2.570724179035549,2
7092,8.404933018991363,1
9108,-1.3052716466934409,1
741,1.4268854899770511,2
524,2.18955017123477,2
9080,4.328643191334521,2
5494,0.07801626517178284,1
1208,1.465217257966918,2
6210,1.0206913222164657,1
8652,6.170675413048438,1
4505,3.181444808470841,1
7449,9.25330652107877,2
527,6.023846071049948,1
8474,8.392646539325478,2
10170,6.97331518381752,2
7597,3.5917693392901064,1
8190,4.7189820656391905,3
5835,1.2366331718699624,2
2813,2.7109921229708562,3
585,2.4371210972416,3
8514,6.786561509378485,1
5725,3.7365770275397585,2
2032,3.736462848615556,2
9514,5.520547626004772,2
6872,2.0097609737281985,1
8808,12.358933532850955,0
9322,4.159484124248028,2
887,2.4464723019789454,3
753,0.8860569521179882,3
6333,2.9870964380250404,2
9382,4.98746279622428,1
1932,2.87047230425586,2
5568,0.9658842284131012,3
5199,13.387689399412984,2
4140,2.28958583903115,2
532,4.030903319174511,1
8118,5.144033212851568,1
9568,8.590820572132312,3
6218,15.757144494456238,2
2801,-1.9251700009552697,2
9958,8.996566667213845,2
4630,5.080434841303635,0
7335,6.126991595300194,1
10213,2.3007038500698775,2
6875,0.09791660342537478,2
3587,9.735728405947352,1
134,-2.068294623018633,3
4941,9.320628025973377,2
1470,1.9090300745743292,2
2513,2.6204094105927362,2
2575,-0.2782359319556522,0
5762,10.535846342398642,3
859,0.9578428487276223,1
2397,1.1491903014247968,3
4238,3.6469861480735553,3
2661,1.398204723308511,1
10307,-0.7299999724208887,0
1496,2.0617634197628525,3
568,0.2546153907673257,3
10131,8.854926493398567,1
6347,9.576997155712187,3
1240,12.982944065507928,1
7229,5.496648816798542,1
2372,-3.210061025421357,1
8537,3.879775907513934,1
1564,13.296864233244298,3
7863,9.397699058229897,1
6915,3.8482205699170935,2
8960,2.503523247919808,1
7655,6.057570496863178,0
6135,11.148970337178675,1
3056,-0.5651386496715087,2
4875,-1.9832781954970558,1
3721,4.24530210915457,2
10391,2.3699323151975626,1
3090,9.539489001453816,1
6422,5.247229984900599,1
4736,1.731869505402536,3
3610,2.0079355570153683,1
3885,12.426559344933349,3
839,0.6629001507981541,2
7631,4.77104481930104,2
813,6.7452313806418704,2
8654,3.4986116302964514,1
8747,-1.8053106343832521,2
8621,3.1980524087769933,3
2550,-2.3691539084330144,1
7834,26.27254351359423,3
10290,5.664542613917279,2
1719,14.2258471063885,2
1007,4.9534385685882825,1
1599,1.3320505765965283,2
4381,11.42619660791743,2
9743,5.461108844692803,2
2326,5.8698871829064005,3
1787,-0.13154519696860367,2
10058,8.761768466899188,1
7701,10.281030198125915,2
3392,3.2150708609515934,2
8557,6.917376148704136,2
10181,7.149441324969663,2
8674,7.141513399483925,1
5621,12.122495052478492,3
1494,7.758731459943164,2
1251,0.3092553489497456,3
7365,-0.13266500685400096,1
1015,0.09669568196363221,1
4223,8.016068045660175,2
4130,0.656446796170285,3
354,4.207316994157914,1
9894,8.082621280096854,2
8313,10.408736763009891,2
7428,6.924677041888399,3
6165,-0.2803956875063476,2
3921,2.9042959393434873,2
963,9.813255612646415,2
866,2.768710007793773,2
6977,9.81614447922193,2
3225,-1.631486232814501,3
1796,7.40473435905349,2
1620,4.572850805251355,3
4398,15.91432646529211,2
3700,7.270372727374964,3
2012,1.1297345901065785,3
149,0.6700301639814463,0
3098,1.7568727122556078,2
5939,-1.1323656597256022,2
2181,4.107431952822877,1
200,8.678534683554862,1
707,-1.8488067969948736,2
7056,9.108978348483,3
10227,8.985891190026678,1
2020,2.848344317484364,3
5046,-0.1413038812700767,2
7689,3.8252034999275804,2
5871,1.4340566967169825,3
5364,-0.7389607095231856,3
4553,6.308120591328081,2
6381,4.98723013023221,1
3956,0.1929232008215156,3
3573,1.1753676539943299,3
8253,11.84156098536894,1
4182,9.058164726816884,0
5630,3.8191833347454844,1
4561,1.1723175018032805,2
7576,6.182113377770548,1
10265,18.606220374032645,2
4055,2.7005629748372315,1
3723,-2.246099493429038,3
4853,3.676194495228565,1
6187,4.153411442915678,1
984,4.247914666915963,3
1756,1.501243208244072,1
2332,8.190179235881091,1
2857,3.976600639838371,1
7318,7.984616668625826,2
7535,4.042613041068269,1
4288,3.721128006563441,2
4088,6.161520140582578,3
7603,11.990205283504848,1
5035,4.365739268771896,1
7343,19.591594036223857,0
10127,5.3689163886597795,2
5745,8.000009501783682,2
3952,0.8759189860916292,1
3410,1.203714509655796,3
3413,4.216719275111677,2
5623,-2.525787562056428,2
10199,22.179769710718038,2
6667,1.6347765740810387,1
8318,0.38651489346468715,2
8531,10.722274270256353,1
8548,10.743582554504119,2
6091,5.669347734448744,2
10362,8.157637963679242,1
4683,6.870518257354771,2
9498,2.812101796968597,3
4965,1.9743598547131582,3
2094,6.853057543879679,2
158,12.248283289944819,2
4932,10.399643907695053,2
7575,3.1285937483891795,1
8918,3.1383199543174265,3
2632,0.18054944026081587,0
5055,5.681577420997392,0
326,7.239565762558767,2
3569,2.592810248480963,1
5140,2.223114229482864,1
5933,4.303561219855884,2
5898,10.946708832682365,3
10380,11.7887138528122,1
4934,9.631849278751194,1
3149,1.0016926813608031,2
1351,4.735644385589986,2
622,8.149415096073124,1
178,6.776945939084733,2
2067,5.3862941948525265,2
9129,3.7199681655297105,2
4576,11.308011819146389,2
4436,2.012669133477498,3
7510,2.2577637785344042,2
616,2.174718759071289,2
4920,3.9318057419170236,1
557,1.648739620524774,2
8219,4.716504266385652,0
639,0.9213639506991196,3
2396,9.834026023043396,1
9072,11.311040569693915,0
7072,3.0795433580624723,1
8824,5.235105450404204,2
5236,14.558840008454164,2
4584,6.75256218649594,2
7709,3.0454726200515068,1
9456,8.400900770856028,3
1034,2.327825323933557,1
1950,-0.8205489640114147,2
6784,20.00083009724315,2
4814,9.07518186145277,3
6260,16.989797891785205,3
638,22.769240040238174,0
4623,10.520941255795234,1
9955,4.9181113934566945,2
3866,3.7919143994724913,1
494,4.537114745469388,2
7020,8.769912520608264,1
9217,5.215068975758082,2
6961,1.0165721975306372,1
2296,5.31457777767572,2
3863,4.986139574299642,1
5743,11.533585351272508,0
3075,6.505687254869211,1
1675,7.7912626381898145,2
7771,5.597669122017427,1
6919,9.74478450257297,0
7047,6.088520666580091,0
3737,0.8146890097565558,2
8628,7.152217422387722,0
7113,10.518921461656818,2
6660,1.5583996929360717,2
4079,1.3365754722073637,3
6384,13.230091536480051,1
6129,11.614835122372774,2
3547,1.289841051866496,2
7981,4.89202798312588,2
5331,4.175420714967415,1
1466,6.989276164506811,1
7553,15.411458855907078,1
10129,5.375230832029176,1
4527,2.547018644435945,1
6861,2.3624841160955787,2
8598,10.553334661816445,3
5017,5.418507592198765,3
7529,3.697295843185544,1
2655,-0.48951300100193373,3
410,6.781173184247176,2
3604,6.6689624171695705,1
5810,-1.262957461529171,3
3451,6.553001188677234,2
10383,7.141752288457894,0
515,4.02579243665639,1
3315,6.397056576986266,1
8850,0.03676920064004552,1
5982,2.8935707648420883,3
4117,10.603936858640711,2
3946,8.776946885285803,2
797,5.439814701199022,1
1867,13.309626027431618,2
4646,4.392888431268572,3
3521,2.0490035083167677,2
4526,6.967432287631921,1
5309,-1.4512949361293095,2
7288,2.4079416311442636,1
7899,6.971607195220657,3
9715,8.207077020506366,0
4953,2.64592271670157,2
2519,8.22280724282696,2
6807,3.87085869808798,2
3890,3.979434184154593,1
6035,3.3146810998647247,1
9639,7.865025065987007,2
631,4.219977959053466,0
7977,-0.3476728254773227,2
2062,7.754646361458406,2
3053,2.1810951956589584,2
4909,17.548128983554648,1
8602,5.521468554942379,1
4939,12.877147018016352,1
3654,7.109815490838902,3
8852,-2.8530370473101008,0
1042,8.20068365041898,1
1530,2.909293396640667,2
9656,5.6264691622508884,1
5701,7.412760180438541,3
6732,4.211888124234283,0
5772,2.2958203076667196,2
545,1.9767506984274832,3
6921,3.946562317017338,2
2980,6.710425721642261,3
9174,-0.99399553435532,1
10237,2.154003268432235,0
683,3.9266384089699446,0
1273,5.1109540194690455,2
9464,-0.9100502517527441,2
4558,1.5874551353791526,3
1403,2.8877938610655405,2
5996,1.5008887020109265,1
9841,8.927607924992161,2
3735,9.213800103262978,0
2002,-2.6311766279996207,1
2301,1.017805605482936,3
2283,7.527138071474104,1
10059,1.8017575298607904,1
3023,1.3656219913700993,2
5943,9.212449368150592,2
5425,12.227586882264752,3
8362,4.852279785028094,1
8045,2.422342515300848,2
507,7.8218824307615495,1
1263,2.3243343706717843,3
6815,13.77791186007039,2
6932,1.8355354558900083,1
5426,0.06929911044733794,2
8198,-0.2070701899682157,0
260,-1.6843179003238224,3
594,14.285076999192068,1
5742,6.620915446331484,1
8382,3.3798421295612933,2
5131,-1.2684159574009768,2
6625,7.668802554107742,1
6121,8.847485590235799,0
7774,1.3563612223541894,1
3919,4.495303982671002,3
188,2.0874772551700875,0
2863,-0.29782866635057104,1
3389,2.4141359229234425,3
2621,-0.41835243161539903,3
9770,11.131061333278902,2
255,-0.25337447618105147,2
7758,4.734058006483088,1
9033,1.4510425717463833,2
1501,4.677241882628496,1
2884,1.6649759131530681,0
6557,4.468898708975194,0
6277,1.9468234722717688,2
2747,0.2147151166164647,2
8176,-0.7576399919883701,2
7200,1.81739140394888,2
7947,8.44541790259163,1
6670,3.886296539271605,1
1912,12.017066704905238,2
4487,0.6522674430624846,0
8212,3.5575874814358883,0
2048,6.043895495979446,3
2757,2.81667864577121,2
1423,2.401690121925867,1
8075,6.633329975352302,3
8692,1.576418627937989,3
5420,7.308574067938902,1
7914,16.250405279566113,1
3794,9.964678747215107,3
8316,4.695241930478848,3
5727,4.933550587854638,2
5383,5.576127930927488,2
8245,1.0676809278593793,3
10026,5.422106081764055,2
3742,-1.0142902224816006,3
203,-2.194620124354542,3
2275,1.1711233817272446,1
7194,7.004532478429207,0
1782,5.280656068017857,0
3029,7.331780081221016,0
6575,11.35437266447104,1
2190,-1.4336503994491714,3
6298,-0.3062694504399355,3
9165,0.941017404562903,1
1642,4.765982657136883,0
2149,1.4441296153053385,3
5232,8.930900205721107,1
4997,13.875769686150488,0
9450,6.094148518022103,2
4040,8.337439311679532,1
9948,1.0775377393014174,1
6613,4.7558185054607955,0
6750,8.287457706994479,1
1628,-2.6060517949832374,2
4306,4.46752233675879,0
9967,9.261446045777571,0
6614,-0.3001941456865982,1
8418,5.4652607626777385,2
1234,2.708170511834015,3
582,3.257471791123332,2
2809,7.167457721149863,2
225,18.77696871161283,2
4334,2.9133398423999814,1
3969,10.009502736812305,2
8722,17.05205118413238,1
5671,-2.5824502717768905,2
7896,4.824201011813999,3
9934,1.2765546949764224,1
609,2.9036793209100527,2
8112,2.0923007258270245,3
7545,1.8982324270174924,2
4752,2.8180807919170463,2
10450,7.310746503113911,1
259,7.791440300489172,0
8830,4.957393520936748,2
2029,4.975349448430018,1
3329,1.93200135007144,1
1325,12.636557875061477,1
4705,1.68176482254981,3
439,17.88945774833962,2
9879,9.85770620360168,1
1241,-4.054484108123539,3
7951,16.343491778037336,0
7830,9.286969176513864,1
4385,3.745305828076421,3
8080,15.092483582623561,2
7438,1.5538106183970024,2
9027,12.430151687458366,1
6551,-1.0317235442498474,3
5635,5.2087620530501235,1
1824,4.638905493948673,2
9837,-1.2612097858488402,1
7472,2.5625184752409744,0
3356,13.966608225482279,2
9328,6.650393638258798,1
1921,-1.0461413103159414,3
6728,7.1155252794252,1
9808,7.491997164248351,2
9827,8.517997541790427,1
726,1.2952190274224122,1
6761,3.325666567967776,0
8510,6.358910006046226,1
8583,9.802207328509494,3
3787,-1.357136950623068,2
8167,4.474513885073999,2
9798,7.587678586836954,1
2178,2.1902913523067284,2
7022,4.289600026421027,2
3825,8.284488267639539,1
5712,7.283347664614011,0
7500,5.839920504410686,1
1366,-0.1675044890659272,2
9606,15.728924424751154,3
978,8.49584132542282,2
9207,4.680240701114265,2
2540,3.379469230157636,1
3494,15.211460588033066,1
284,-1.778843085662833,1
1917,0.8517139419385137,3
9279,4.992200097608557,1
4693,1.6870774201100698,3
9125,25.377785412801824,2
521,8.542988438943684,1
9945,2.2446293590919453,3
2087,2.987100946838395,1
10415,11.625129143783518,2
9847,7.8177075994207526,2
10364,4.492257577667266,1
9452,15.562986045553497,1
10115,14.606243275408382,1
9387,9.44956390820594,2
502,0.25597575141965834,2
8281,1.1255137175593795,2
3350,7.375287669301595,0
2791,6.848096723274672,2
393,0.958722332147596,2
7692,4.28152890093494,1
9333,3.364302237935659,2
9463,0.9940636275615846,1
6985,7.9654336089213835,2
2893,5.227986328412671,3
5518,4.01352950865955,1
2171,4.922191339752271,1
9361,11.928062886734772,2
1216,1.6222306506332669,3
780,2.3165523568693747,2
5859,-2.020412997305171,3
30,5.177173076479646,2
3186,6.757536297563075,2
10295,-0.03582610439318712,0
3276,12.248819561782396,2
4562,7.641110544006127,2
3678,3.727806856048068,3
8755,0.6254638791771501,2
9853,0.6031743689934939,0
7407,6.0388739474308775,3
1980,15.933393994315136,2
3173,14.26261765627831,3
4547,6.391805289201138,2
5824,3.1321952312349484,2
6570,5.988297412972409,3
9425,6.963300893933415,3
10034,3.246442550660024,1
7409,4.984854896325946,2
6567,5.0246491343234485,1
3273,4.568862079781354,3
7032,2.3378458639169732,2
9788,1.8403187216991619,2
10268,6.336555558839336,1
6071,10.143040706616882,1
5403,0.7418879657213665,3
9782,1.1907226223569207,0
1709,9.001753105599827,1
5025,4.771924736716443,3
10015,3.458384738127271,1
150,7.681180933268815,2
69,16.859486541112346,1
7586,6.2365701244294,2
1644,5.027302820580337,2
7173,3.921631519820284,2
2116,-0.08285990931502907,3
8550,1.784012586322158,2
7215,15.271207208625905,3
10297,13.271785584213788,3
1048,13.178585021783597,0
4157,2.998407146035646,2
3522,5.3366935698480225,1
9848,5.477288962520116,2
9273,9.56012157190085,1
1385,-1.2978351804485104,2
1993,3.764140931627119,1
4679,24.6272366784365,2
1085,1.24393433338827,1
2078,5.764636549498524,2
3620,10.1232710893596,3
1914,2.0641537905578455,1
4216,-0.3789207105001018,2
4895,3.0485256412429442,2
1699,5.9926431381468594,3
7387,5.273017661107497,2
271,6.7564606292738905,2
3463,5.616924325280596,1
8218,3.7057534690336555,1
8270,6.607648064148114,1
378,0.17844781374139007,3
6390,4.768065447629764,2
7697,11.679215343915775,1
4456,0.30439685106028547,2
299,1.9486067339296538,3
2371,7.4941862699462085,1
3780,-1.4083981455405432,3
8267,5.443983545805046,2
9415,4.610679826939892,1
6731,3.0172140216852608,1
528,-2.1229483830608635,2
9986,-0.6334183221803991,0
7319,12.243317496086748,2
148,2.8345234671337867,1
10175,4.150895116357398,0
3578,8.739283897011985,2
9626,5.239992009944718,1
1886,3.3329824730928514,2
4946,1.7437621305682214,3
7122,12.131839811779901,1
7660,2.2452025760468937,1
1354,3.0165162456170744,3
1552,6.4109026226422205,1
3539,2.430006038096816,3
2113,4.630052677047799,0
4153,4.58020798241442,2
2184,4.279820483315327,1
7761,12.631838924394648,3
43,-0.45740566316178166,3
341,1.3669008554573705,2
5295,3.8613595227209867,3
5605,4.2829471703085344,0
5711,-0.6659350400397895,3
730,2.756271896958718,2
8840,2.231110092579771,1
3772,9.474668320280957,1
1726,8.253545144922748,3
2523,14.711279794391135,2
6785,4.477750849962743,1
7063,10.102184425159454,1
9488,8.170281259781861,2
2630,2.7226695079771397,1
2849,4.185008543556778,2
8904,4.914141797146476,0
6997,9.646275208657107,1
