,P,Q
12614,5.756347953537269,2
826,2.081703326354841,1
6068,-2.3211931143511633,3
5019,11.614847332927303,3
11174,1.2323819101629687,2
2698,8.76970407279086,3
1364,6.3207094285941245,2
2245,1.0533201649065844,1
2679,4.259004411812776,2
8669,12.404930946577132,1
7880,4.646381759831501,1
10839,2.5100364395866226,3
1412,1.6248842077269274,2
12463,0.8164364727982549,0
1532,-2.4519729098386454,3
1018,5.547587670835024,3
11723,1.1598695903553213,3
6484,0.31685988045901103,2
9726,3.097876865687002,1
1183,5.213175786840656,3
9985,17.918347480636136,1
3307,4.211937826670129,1
11289,0.25512785950227346,3
2806,9.909376044150722,2
5614,4.273880157691985,2
4403,6.876338058451099,1
2606,4.641835318586036,2
10107,9.230858518000197,2
270,4.2087409461811225,3
6911,12.06311160401707,1
2127,9.448117695746312,2
4328,2.9163897453958354,1
2306,1.8161852282268476,3
5263,2.7726719290076938,1
10681,4.775533322450933,2
12462,-1.8271305615957834,2
4264,7.934916575842177,2
2222,-6.445827893229132,3
10731,4.849049207514258,2
12340,1.6265419544957795,1
1088,0.6795757374599598,1
6697,2.1532043306705635,1
3088,10.029332900428994,3
5229,6.452468639019989,2
2465,3.572407234154305,1
2172,6.793048620132613,2
3694,9.501722796012862,3
7891,6.455774296358893,3
12720,3.7395510198964734,2
743,1.9577027609081294,2
11158,1.9436320571045422,2
7754,6.875098532260159,2
8567,3.680748037661963,2
7298,5.9217295604160345,3
8504,10.777501231095407,2
744,4.642089902519528,2
11654,15.0466809788774,2
6361,26.406511839864212,1
11380,9.477591002670323,1
7025,4.897592783228058,1
5953,8.167327855715051,2
5054,4.167358602398737,1
9783,7.363352182861675,2
1543,-0.3030810960315877,1
11530,9.512704185995023,1
13128,5.3689163886597795,2
9701,-0.6537518964267639,3
3677,5.255950896440153,1
1974,3.2671799266972252,1
11063,-1.153669609007189,1
5484,16.99702378474093,3
3393,-0.9131523295571298,3
3502,6.922121811740957,3
12745,10.135086226360423,1
4849,6.503912707026011,1
2643,3.017593127248497,3
11099,5.011785732512403,0
2446,7.1864518758124225,2
7516,6.334277459306148,2
905,16.812716690168024,2
11853,6.902046646886021,1
7989,4.7489460128067895,1
7095,5.988297412972409,3
5251,8.034254606202897,0
9348,-4.271160701475997,2
8197,2.053658895427876,2
11818,5.142547666576781,2
1059,7.523478175972485,3
6701,3.9254936996830656,2
5199,13.387689399412984,2
11782,5.66418325504383,0
4525,3.473783143375318,1
11370,0.5131739001903333,2
2923,-0.4385506454899691,2
2410,1.7393762465817173,3
1559,3.4921896399617767,2
386,0.6890652717954808,3
9084,5.281524457947188,1
678,8.10552657338609,2
1590,3.293454742297682,2
5863,4.101013227320121,2
9001,9.976410881865842,2
1420,18.849216164240115,2
1036,4.898944118554864,3
7434,3.0172140216852608,1
691,8.202982554173483,1
2435,1.0678591005324878,1
2321,4.815770068340088,2
9509,-1.1562706301988652,2
6094,0.5326241905816216,3
13375,4.8993623625049185,3
881,-0.32680491571830794,2
3455,6.175767915204553,1
10673,4.850894180660989,1
6828,2.3804249031931306,2
9498,14.719882185701815,0
4156,10.857519894030192,1
10222,-1.780939787628626,2
7607,0.8591563476552718,2
6214,6.58659683264711,0
11774,-5.113431629426069,3
11365,1.576418627937989,3
10688,4.9872556843543405,1
290,0.6315004767987746,2
1725,3.9780597588603848,1
2640,3.369006920142777,2
5315,3.82374333953162,2
11156,-2.0731406666070775,2
1363,2.2697481647615274,2
9631,5.942464946547725,1
12999,2.7055114448957127,2
7741,7.140407722440065,1
13368,4.773521645504266,2
7949,2.511650753628911,1
10921,3.5225650552403263,3
12954,9.339304624358553,2
4402,7.760373928714935,2
5839,5.011087287648168,3
12423,2.410792809966746,1
3174,3.9366168860404316,1
5137,6.451908285782633,2
1228,2.1874658428309326,3
3624,11.676200911676242,0
2382,8.634017910680996,0
3274,5.459347294881426,2
10906,0.42657398189820384,2
5752,5.063108383192183,2
13038,6.479119924972332,2
12816,6.520446531062758,1
11408,4.124629271126581,2
11675,0.2971065005297373,2
7410,20.437027957332887,3
9189,4.741700799723645,2
3538,-0.21371922003800137,3
11953,1.5426779366161385,0
7038,8.99588237622545,1
7332,2.5503559574140584,2
7608,8.173820840655903,1
12443,6.335008534341496,3
12632,2.9478136694639954,1
9307,1.6354018708316593,3
13266,18.606220374032645,2
2251,5.787134007999075,3
10201,5.444667126852129,3
10441,5.393684881174702,3
4763,6.022303203893218,1
12305,10.377251683749128,1
6932,2.826352306464415,1
12187,2.430511980412601,1
7055,1.824757170252177,2
7545,5.061799939386733,2
6816,-0.04647641177656625,2
5923,-2.963205579657994,3
461,3.730755690913438,2
10792,0.0714641037735721,3
3777,2.512681518089166,2
12343,0.4722730659179991,2
3969,10.009502736812305,2
11854,-1.9099509719808236,3
3006,4.952433690955969,2
4618,5.26080105006975,3
618,-1.3133143533092215,1
4387,7.463371464025089,1
10944,4.271332180678038,3
6511,7.492247728193493,1
4659,8.492270762342566,2
101,9.664794067996615,2
12303,3.3064694603636524,2
11919,3.8535470637148177,1
3200,13.845418760023344,3
12762,2.7791186048755834,1
10114,9.370589020209206,1
9171,2.937485205686577,1
9584,-0.06849873293850828,1
10167,-1.3143818465697863,2
3611,0.8581201161988503,2
9744,8.33086786645902,2
9951,1.1241151369256048,3
8593,3.496668075156558,3
10956,4.524803097902608,2
12367,7.113834345086356,1
2503,-1.3686381165672492,3
6608,6.249366237479487,3
11632,-2.037804588513114,2
9076,6.1546837348111705,2
5016,7.323748554197364,1
8126,0.8840922911319122,2
4805,3.292244434840101,1
6874,1.1756507929398736,3
4638,7.829057087710466,1
4501,4.625356672161098,1
11691,2.231110092579771,1
938,9.40244704272981,2
5938,3.7756208984915025,2
8811,13.75576205723067,1
2078,5.764636549498524,2
7420,8.856594272759802,1
2665,5.358007165686963,3
2891,5.446764115255499,1
6760,17.544094748410856,0
7727,3.9734124310242276,1
8583,-1.7788610615822362,2
3041,-1.4083422972416653,2
87,1.2128448446061162,2
9291,4.439545338291293,0
8458,13.100331520855065,1
406,-0.20332650250214535,2
4164,12.750927250101226,2
11522,2.7383713449246723,3
12474,3.306921552240902,0
9118,6.480182600469881,1
6428,11.822513583586284,0
10595,0.4887274909747493,2
899,17.65592232905097,3
879,-2.7393511186602137,3
1970,4.725300401383708,2
13379,4.541079041633007,1
12716,8.207077020506366,0
2928,3.0944143595949276,3
8493,11.712010459850127,0
7146,18.56119208912071,2
2573,1.6495671751911556,2
784,-3.3466320155841185,1
2487,2.788217991591316,3
5373,5.274392067815127,2
10351,3.5790196164095285,3
10923,11.748955473091325,1
8916,3.147779294863726,2
1685,6.532509615456712,0
118,4.908089716854914,1
2945,-0.5407319040624774,2
10723,-2.2377913104736384,3
12194,10.05375313294997,1
12092,2.6560212065870004,2
13421,1.7872822094039404,2
7968,9.646275208657107,1
12808,5.996940771959121,2
9294,4.331590399785591,2
9562,2.7897298061015086,2
7525,3.3984035682397797,1
13288,0.6628723143691855,1
2843,3.229386369960664,2
1099,6.896838165960084,1
6027,5.4576382925337015,1
9139,6.182113377770548,1
5806,6.417708082920479,1
4498,8.799309460954092,3
5635,5.2087620530501235,1
6367,0.16400407546620865,3
1237,9.787837763313684,2
3469,5.125881996897641,1
12766,9.28087221647371,1
12412,28.901843904631004,0
4488,1.5985736389095526,2
8156,-1.5756869726302682,2
2304,4.644863396057148,1
1304,6.73978834830121,1
1917,0.8517139419385137,3
10561,3.121337937284022,2
7407,0.6961440879608372,1
200,8.678534683554862,1
7316,0.04112859292673765,2
3927,10.635180792393667,2
6100,2.3989362159571437,2
6732,18.51142625606847,3
10306,5.139622581720285,0
11609,12.358933532850955,0
1365,1.8859268992430973,0
11611,14.488567667520542,2
8501,2.1415413131165004,3
8454,6.808237100448488,3
8721,6.240106370093264,1
13089,0.7039193254064671,1
975,9.221504974640036,3
9190,2.2369012567374194,1
3663,5.536225107035418,2
11239,0.8616503866492692,1
3277,0.5829896475101666,1
381,1.44537866971644,2
8176,1.7509522140737093,1
4709,1.4991573636345366,2
2847,6.413790870565978,1
2738,9.871503250724581,2
2270,10.706525188974592,1
623,5.881204554648581,3
10238,15.75323041578967,0
5437,-0.8739811482296282,2
1946,5.743806754915953,1
6212,-0.35926521771274045,3
11550,7.686832667799958,3
10113,3.741570865048833,2
1429,-0.14688228672247106,1
3756,6.001652503287587,2
2671,3.797164937784655,2
6792,0.1222272229631276,1
7531,4.935372812279617,2
8700,3.889192815844411,2
8924,1.3920300911095722,2
4824,-0.148446199038907,2
6040,-0.19198618897042508,2
9117,2.72117944122024,1
7040,4.939936391133561,1
1332,-1.1198339644063036,1
6038,5.172921676018269,3
5850,7.688827981996763,2
10049,4.715221218988516,3
3733,-2.334324261578688,3
1209,-1.2507787997407187,3
10012,7.8210755042175855,2
3637,1.6249345795055155,2
3160,7.1268140311940575,2
4946,1.7437621305682214,3
5381,1.7092586345535747,3
6883,5.436509304196186,2
11425,7.9401507923429495,2
11154,6.836605922927175,2
4567,-1.7436588704241536,3
6909,6.351870086684875,0
7500,8.023974136024838,1
5666,5.307196361617589,3
7100,11.885756278577563,2
2338,-3.742200029327938,2
2216,2.1676308590294204,0
5337,3.7835725610949607,2
11342,4.284829418259769,3
10973,11.16278874062565,1
874,4.281131625757695,2
8922,-1.4358000861872902,3
6077,6.454963520547777,2
7442,0.571593359213079,2
13327,7.155000737087714,0
6864,-4.447117104901959,1
7158,-2.1399401005019505,3
7440,2.6956401448387277,2
4867,11.009926012005527,3
537,6.987351227238641,1
11191,3.0839625325240387,1
11918,-1.104610105565114,2
1038,9.548320875019098,1
1143,4.760130871098935,1
2624,4.163992330494411,3
12936,14.190714985904929,2
11884,4.428602762672017,1
7015,0.04379737916823179,3
6713,1.5987676662978683,3
10643,5.3222992742808675,3
7721,3.5048566009086266,2
12209,8.840081317778724,2
12926,4.063680250334994,1
2317,3.7612689563842214,1
1599,1.3320505765965283,2
7268,2.464243688126272,1
7934,4.211489123216865,0
13398,8.236376795691864,1
6420,3.4759826303796686,3
11721,6.907855185388372,1
9067,-0.8760994384860301,1
8001,0.4958773842195857,2
4159,13.518185332786794,1
4599,0.7190524175889274,2
10984,1.0231453700057938,1
5624,-0.16252891503606293,2
709,12.179484073295724,1
116,-2.7564226803989182,2
5515,5.2902326862111115,1
8166,-2.4143041211055896,2
8440,14.632198770255465,3
11710,1.8928823590735524,2
11296,4.318877938425617,3
12050,1.1349336484730994,1
4700,10.671853792308404,1
9390,6.851226603010417,1
9528,5.6088521936291365,3
6329,4.153411442915678,1
2896,8.045198752434535,2
1890,3.471872764954229,2
6886,-0.8129267424169044,3
4980,1.8487418957030266,3
315,7.773211571251501,3
10647,16.319699319092205,3
2683,1.730248813516691,1
4932,10.399643907695053,2
6798,3.0227338732592264,1
10965,4.653794664383248,3
6408,1.0698241100759645,0
1491,7.205558345486761,1
10333,5.858122690020552,1
939,-1.0688227372459385,2
760,-1.4601093002194694,2
11142,7.540664024313673,2
9593,3.999723514567017,0
8750,9.483098864625376,1
437,-1.9511314494515624,1
10120,14.071724943755136,1
4024,4.189139652318111,2
1379,6.73640901184955,3
4161,-1.8960614239031002,3
2718,11.405547608245666,1
12434,8.830823130891147,1
1164,6.59797790075601,3
12277,10.044889536273047,1
8755,7.487872234759571,3
12387,3.649023323169147,0
2200,6.087615861506662,2
7853,7.935026496152998,3
8089,10.102184425159454,1
7431,1.4262162435052297,1
7526,7.297642115454055,1
6351,3.833513612915155,2
4355,5.684884230735611,0
10233,0.07442261436722486,2
3892,1.4285940165483846,1
1942,-0.7413231402976872,2
3711,-0.42541065204142825,2
5748,3.4533292378037226,1
4000,8.399558819365417,1
11502,-1.7032273460761176,1
13392,2.3699323151975626,1
7219,-0.27710251269390695,2
9515,-1.227518365046675,3
10030,3.5334411668030588,3
6371,-2.5827926808198685,2
10415,-1.5936640068997256,3
265,4.096987298378974,1
10057,3.0797751593000555,2
11579,19.64624394973173,2
8794,6.0388739474308775,3
7670,5.6423896883655456,3
4342,3.667859698363959,2
13183,0.9537511167402936,2
721,0.11449077790323581,2
925,9.861493513105756,2
142,6.503715554537799,1
9425,4.116197704564866,2
9314,4.678625609441282,1
9669,1.6709047865000566,1
4236,10.86399491940725,0
12273,6.673925963316111,3
2586,2.502052882474546,1
8409,-1.0739440196141934,3
10613,7.399734483737083,0
3337,12.42207456647298,1
5724,8.183931336326042,0
2904,1.1334465372695341,3
11999,4.299903622560622,2
4357,3.076707403765411,2
10262,7.1527563960290745,1
11026,-3.85174502587738,3
10523,5.138896974702031,2
3243,4.563593092417034,2
3351,0.1574713046170445,1
8831,-1.0320689897661515,3
3080,5.44088540422162,2
3527,1.504651947637838,0
10899,-0.34614226337946796,2
4513,6.815047853903545,3
12827,11.320518724321964,1
10628,3.5763227903279073,1
11441,2.068640503068395,2
8887,9.25330652107877,2
11212,5.949945693491404,2
12264,2.7321398201654294,3
13455,2.917020892473543,2
10356,1.363284050207874,2
13426,4.777016204764412,2
7643,6.997427906937146,2
11534,1.7141156477063575,2
9833,3.222283509769788,1
7665,1.0943812477647883,3
2069,6.108611043125073,3
12843,3.266491582888705,1
5704,0.662337615992071,3
919,6.653282520649828,3
6953,12.602944809641418,1
3313,0.030838973950690574,0
3738,16.2583910946448,0
4349,0.8244215618974038,3
1219,1.2003565094501598,1
2050,8.605240327330696,2
9012,9.687594449730108,2
4131,0.5699921480393726,2
6469,4.665842297977666,2
7611,3.87085869808798,2
7723,-1.9654245841345754,2
4826,7.256270304806974,1
8062,3.062607764625079,2
907,0.7528958667402621,0
13384,7.141752288457894,0
7091,-1.614447938759218,3
9904,4.91121665947317,2
7000,3.586610012236469,2
11535,8.73750262797772,1
9734,1.5581177988446204,1
8471,5.366328069712843,2
9410,2.8176394920710015,1
8943,7.2426381592234925,2
3408,-0.12138277547315224,2
6357,-0.9966379927630695,2
351,13.456204544601732,3
755,6.731079126735765,2
6652,11.046620298654938,1
490,7.799641499729093,2
13495,-1.6307857837301687,2
10027,6.482200846370194,3
12554,1.4619655732623817,2
11337,2.2852190601104585,2
7598,-1.1130960815028477,1
7242,3.6377771644426233,1
1208,1.465217257966918,2
12359,1.9365646745816603,3
13457,12.173055821061082,2
1620,4.572850805251355,3
4133,1.7892691268803613,2
7061,0.4879239932744108,2
8714,12.81447061555762,0
4940,2.9714148598500087,1
12030,11.399651008692006,0
5111,3.165909414100609,1
10217,8.355390349828538,2
3412,6.874395615273508,2
5159,1.8978576405094505,2
9882,1.3088915081305457,2
8204,13.17999338374683,3
2378,4.359630411953046,2
5449,13.433220832809871,1
7782,3.26792556432396,0
3956,0.1929232008215156,3
6381,1.7587688483829096,1
2587,1.1482760419903415,0
9072,1.8982324270174924,2
7438,3.6988176271282414,1
6686,2.411154002541223,1
7737,0.09791660342537478,2
2692,10.997265457025183,3
2123,3.05117536158176,3
7389,2.0390579082813245,3
10877,13.660563564040444,2
8774,11.337761326130583,2
8565,6.867967993540528,0
2234,6.364931559892566,1
3521,2.0490035083167677,2
4316,6.958239337195986,2
16,1.425775169656687,2
2396,9.834026023043396,1
11638,5.856157160122401,3
5399,5.155973272557462,2
6291,8.454873597464353,2
13066,2.4075940449289535,2
4337,3.47822891419829,1
13292,3.3994184521029664,1
5472,14.127966937227278,2
9411,3.1866330354895704,1
9231,4.110317305236607,3
10174,4.5522322962537425,0
4471,-0.3335696635795924,1
9974,-0.8591982134798132,2
6472,-0.6532958679875305,3
13370,2.619164296504075,3
6817,6.210529379545801,2
5963,9.354048656474486,0
2053,32.59585251320855,2
9426,0.42603959903812116,3
1168,5.610214334271869,1
13057,6.0378379933176225,0
13362,6.454920313616855,2
8345,3.9740202323878306,1
4514,0.5423354308732287,1
8013,0.7948329073680689,1
83,-0.7310285190363279,3
2202,15.63690188133802,2
6868,8.649315778293232,1
8614,12.762253946470596,3
6572,5.525014678680138,3
1294,0.6176391017168261,2
8797,4.984854896325946,2
10303,0.08306464790082879,2
11490,18.581593842894783,1
13088,7.358850060798927,1
3356,13.966608225482279,2
12819,2.647480490379495,2
9841,9.138319966024886,3
3857,2.7531546418808204,3
8162,10.321512917477975,2
3444,2.745610955571344,1
4750,3.5501461984906273,0
9789,1.464793395475915,2
2496,0.3247710244096069,2
10394,3.7057534690336555,1
7756,1.1639052755255817,3
13109,1.934391385284326,0
8927,2.6138340986606714,3
7964,-0.9609435643153508,1
4717,0.22384673793305132,0
12569,8.590820572132312,3
9245,6.183043587015614,3
4360,8.847286204829357,1
6039,3.581228339837523,1
9996,3.0099568875051266,2
4271,0.9170073717256733,0
940,-2.5734636377775435,3
9776,11.365717750753277,2
9719,5.078866935762018,2
418,7.373478187525691,2
7228,4.0443737315721,3
3292,13.643463353684433,2
4224,8.262398753536797,3
54,2.347980260650777,1
11882,6.035783784963582,2
4311,12.340943321052015,2
5232,8.930900205721107,1
6806,5.113033155697355,2
9736,9.397699058229897,1
9305,-5.159204191039532,3
4635,0.1854824546003523,3
3168,2.118595167243292,2
10273,2.1053758892702215,2
6509,3.8446765955317215,2
6631,0.23811001405978383,0
9312,5.252986919824727,3
10151,8.309164570212266,1
781,10.120958529619324,2
11689,2.8903584992044378,2
4612,1.4294007355085043,2
2319,2.6484023436335633,1
10357,16.937721171242252,1
2722,4.074082369469313,1
7657,8.681927309790517,1
3072,1.0282579943234533,2
7336,6.024072120857126,1
5556,1.2012410272918101,3
2999,7.787215925413361,2
5195,4.1005760020615245,3
2281,-1.1076045404316128,3
6843,5.670816637006974,3
11489,-1.8053106343832521,2
7544,18.089415920181832,2
9274,9.372250095248944,2
1996,0.7546190503878817,1
13305,10.039120960929848,2
2124,6.537873972068964,1
12991,8.98779438644866,3
8010,4.289600026421027,2
3298,10.70723594074321,1
12468,7.70435323338148,1
4168,0.12233900613396398,2
5887,7.564748761010314,2
5290,11.950331625964566,1
4634,9.540234872349089,1
2752,10.83098932942741,2
2716,5.412086801791803,2
13192,5.656509192478697,2
5494,0.07801626517178284,1
8291,9.52255669122508,2
13425,4.854524952604934,0
10478,-0.818961045770598,1
214,-0.4787029350688776,0
5018,2.7410550978538097,3
10381,-0.6337988733394493,3
5237,8.318337690916573,3
9262,2.6306706661138137,1
6682,6.539829457407741,1
6723,4.98723013023221,1
7519,6.987357826418777,3
9045,4.1603357108221015,2
1266,2.5523545451278187,1
2031,6.352514607492316,2
2755,6.473078015994561,1
1888,3.904444574626413,2
10590,7.568984724211158,3
4580,23.89588570543428,2
10905,4.817649110727807,2
12676,3.6348557773391685,1
6397,-0.5297587118893466,3
5582,-1.7713309063106708,3
4405,-0.23547926128777152,3
7049,12.371526310614199,2
1768,4.124085807773453,2
12969,22.221731959542645,2
7253,3.2701450992553354,2
8960,0.1699474115116701,2
4806,-0.9114202536940148,2
1857,6.063170442048981,2
5568,0.9658842284131012,3
3932,8.389206269868343,2
859,0.9578428487276223,1
7110,1.9765655819390726,3
3661,3.917853796220044,0
2074,3.9825738027831417,3
7343,4.868114451070255,1
6570,6.22913648845939,1
8737,-0.6165019765729184,2
6059,-0.3339814855925073,3
12012,3.9027746318679344,1
1653,5.866237287601571,3
11642,1.643241539622979,1
12552,1.1354779652291702,1
8257,13.24537886674908,2
11574,3.0787179736316697,2
1066,4.144701155516379,2
13062,8.062355679578314,2
12442,3.877693850731857,2
6340,7.7184321980932635,1
11577,3.936866653084162,2
4586,14.606273861760497,0
3707,10.236472455260715,1
7216,14.93796644176266,2
3692,7.0406230259804765,1
129,7.297810071068209,1
2280,-1.7762026563443778,3
5682,3.587631651624177,3
7906,-2.6308717137401083,2
4656,6.718065813352103,2
10856,3.497661843048198,1
13073,1.9019110416762801,3
11442,17.05205118413238,1
12200,11.918251388342451,2
9926,5.824916705192111,0
4605,0.23346345038915772,0
7609,18.3859683011648,2
4116,0.10188063777001855,2
8084,-1.7152575766519151,3
10589,2.7150752861381227,2
5192,0.2227505942011716,2
9739,6.9959608988284065,2
5778,7.109925953290279,2
2633,3.3923979865025657,1
3035,0.34507454165361295,3
13417,17.582116984047026,1
1111,4.135233384020679,0
4637,2.0802453859564443,2
4563,8.466958338714571,2
12560,7.301913396804844,0
7349,3.4656846614591066,1
2102,4.718378552678145,1
6566,-3.2032815801388677,1
5466,2.596807012982482,1
4607,7.399607524596023,3
4284,3.7166965760049537,2
2920,2.979478013906048,2
12684,2.4816149202486706,1
5603,-2.695686590395553,2
4912,5.299282037090938,3
1223,11.495844227965302,2
1605,12.515777605710072,0
2365,3.0333484208918695,1
3837,0.5632058389818265,2
12842,8.927607924992161,2
2648,6.979425027728533,2
8752,6.705463331673254,3
237,3.0771314733925093,3
9529,5.95928094018709,3
4699,8.221049736113605,1
10586,11.014014117991037,2
10752,18.778469490940317,1
4358,3.8860755221485626,2
7722,6.330347825971384,2
10724,3.3798421295612933,2
2663,5.64240791533188,1
8066,0.3099169681952134,3
5194,-2.398703335782792,3
8014,3.7141796274464864,1
11440,1.994695599341651,2
4012,4.74556137057689,1
4798,1.1402638512255647,2
9437,8.204234452277582,1
7310,1.7163397232490802,0
10932,-5.3628796122599,3
2678,-2.2723402260562238,2
4100,7.0526345183729795,1
9695,8.120298855448922,2
12993,9.145389272390677,1
5238,6.053765821784731,1
10653,1.4985832588420653,3
5919,6.438728652733777,2
11229,-1.7475926636709955,0
13257,12.450403964725922,2
10927,-0.6810847110363005,3
7812,6.036398359819517,1
9699,10.481128158434437,1
2554,1.6857085545548092,0
10957,-1.935345828628698,3
1941,3.723497054152237,3
12400,-0.525940692763256,2
8229,-1.594213716251574,3
11449,8.832234209294556,2
6457,2.473042019972688,3
10582,7.794366399784443,1
609,2.9036793209100527,2
9682,4.493749764979145,2
5842,3.4034252504501845,3
8195,10.518921461656818,2
7065,0.6356266102794188,2
6739,-0.1680871216898596,3
5587,2.9428144041306585,1
7153,4.121181701662046,3
3620,10.1232710893596,3
13096,-1.7893911306795272,2
11729,2.698071931241172,1
1045,1.3088127439680552,2
6177,5.669347734448744,2
6384,6.396808061997389,3
2965,1.2996612269772285,1
4739,7.903223370936862,1
12111,8.541111973777758,1
11520,2.883142872982077,2
5544,-1.1519747295632392,2
12889,0.6777956260248501,2
4292,1.2043692746954193,2
1378,1.3701346895323925,2
8484,7.772734097784369,1
689,-0.41515393339100193,1
3221,3.3572285098487535,1
2601,3.3554631708871145,2
1104,9.540633376780544,2
7649,9.07769715089243,1
6266,8.079745048714322,0
1492,5.562516465105928,2
2141,7.769926960337877,1
1746,0.5610290706947192,3
524,2.18955017123477,2
1870,2.174789366341607,1
5092,10.487185113522871,2
7122,-0.09436887244480463,3
12651,8.196007312250188,1
711,8.43473747729297,2
11628,2.2360757360743886,2
4670,3.009585246446475,2
5715,2.176650243115368,2
2876,8.522228412679382,1
11687,2.0738348998100626,0
11532,6.907744219813578,1
1494,7.758731459943164,2
11484,-2.4495842862480384,3
4979,4.295039025121114,2
12724,9.274940139853735,3
11916,22.942444913994155,2
6345,3.346304313550669,3
12330,5.694035323440884,1
2840,6.5600377220657835,2
9825,2.7319362451027174,3
4222,4.096347162914131,3
34,4.155618584064587,1
12717,7.810712520799166,1
1839,8.432522963611493,3
12900,10.090019777201302,1
3764,1.059287380173026,2
11576,10.495306212151629,2
8043,1.0674374291467073,1
7870,-0.4803118747545557,2
3814,4.63685955489417,2
5767,3.649394836284925,1
10092,6.8166414307896,1
10116,14.2293382625982,2
1892,1.8568866610392827,2
10337,16.591386877439025,1
1956,5.155402832611523,2
7807,5.6881990668282665,1
11993,2.0773730214184676,3
12347,8.712558173235664,0
11295,1.5517362610943328,2
3842,15.037105149338215,2
7561,4.477750849962743,1
4784,3.451559618202407,2
376,16.74234571417484,3
9141,8.254470441865891,2
4241,-2.2668300555906207,1
