,P,Q
7288,6.068467388720297,1
6865,1.53964370362705,2
5503,-3.701740782550185,1
2766,-0.09795219520532572,3
3563,4.204655197581868,3
5698,0.14636979560497654,1
10300,8.315206829701866,1
11041,5.664542613917279,2
4523,3.5439193063523566,2
1188,7.185818496461266,3
4133,1.7892691268803613,2
40,5.685332236572809,2
1834,2.0210169389872625,1
6213,2.1832844274512184,3
634,0.48428805224675076,3
8069,7.984616668625826,2
9073,7.399734483737083,0
4705,1.68176482254981,3
9611,6.907855185388372,1
6679,8.768665531274749,2
6903,2.273066195645054,3
5309,-1.4512949361293095,2
8022,8.481867398206067,1
153,7.641352546702697,2
9861,8.541111973777758,1
127,5.504426257537121,3
4806,-0.9114202536940148,2
11236,0.3836531168835964,1
10428,14.949163642406443,1
11100,3.3697065385604685,3
9527,2.6012565895433255,2
10138,9.44956390820594,2
9176,1.7905595618539825,2
7827,8.706479597130615,0
4008,10.625073685242647,2
9158,2.9725086950245037,2
9360,2.5204260281835307,2
2610,4.395881404674386,0
2738,9.871503250724581,2
8160,4.984854896325946,2
5235,11.808787962112909,3
3291,18.23131568572278,1
10012,2.08741243899149,2
5974,11.85556747912899,3
896,4.190368913188927,2
4299,10.578082617297614,3
4575,10.54978311616711,0
800,14.300784759231206,2
1809,2.871925827246328,2
6412,2.2078991233335996,1
4272,0.42858911293525015,1
6397,-0.5297587118893466,3
5212,5.4769707415754905,1
8478,8.204234452277582,1
11211,6.521029424925295,3
1753,5.623404596809964,2
6263,2.6648287401859054,1
2018,8.33384586002416,2
10357,15.728924424751154,3
7566,13.77791186007039,2
4965,1.9743598547131582,3
3963,7.461947102458078,1
10543,8.1636727668589,2
2589,4.254976111674692,2
2724,5.148245305089666,2
1273,5.1109540194690455,2
2892,1.4433946655534962,2
3151,-1.4634429141645149,3
5489,7.990419430919063,1
2432,5.363160719187439,2
2820,7.548353757755612,3
10096,9.211657018589499,2
10224,3.306921552240902,0
9952,-0.03614712120510277,1
1653,5.866237287601571,3
8837,8.309164570212266,1
6283,-0.2803956875063476,2
11244,5.385516332188601,2
10215,-0.9100502517527441,2
8333,5.265388363051265,3
5269,2.6801125002114867,3
10136,7.311764072652932,1
4,13.853113122041943,3
8448,11.679215343915775,1
905,16.812716690168024,2
9855,6.762382064102974,0
7225,6.426071670638419,2
8876,9.212203212366848,1
301,4.990690710697505,1
173,2.543327061627955,3
5814,-2.169460915674255,3
9006,13.796545594504044,2
2854,4.622687042465427,1
3737,0.8146890097565558,2
7276,0.8615727053336951,3
7174,4.8902390717102975,1
8544,23.45871407970822,2
3919,4.495303982671002,3
5988,-1.032410549788875,3
7559,8.064641128103544,0
2211,4.134446645202901,2
7405,0.6470529475173752,1
7570,6.200987874229209,3
622,8.149415096073124,1
4339,2.0388938391137583,2
1354,3.0165162456170744,3
3712,0.8136573288531226,2
10660,11.348491983587737,1
5550,0.699961095925278,3
11240,7.820243703595111,1
11048,13.271785584213788,3
2930,1.8097277496490478,2
5407,3.332842671147536,2
6317,0.5964031036983011,2
2701,1.404287383422953,2
5140,2.223114229482864,1
6243,13.317837854404377,0
8921,2.7174205889126464,1
4039,1.5440250286048018,3
4115,0.17962485292851027,3
8039,2.4079416311442636,1
9425,7.141513399483925,1
1543,-0.3030810960315877,1
6952,4.013008344211832,3
1709,9.001753105599827,1
947,2.3022395924304746,2
2292,3.0382729325403752,2
5799,-4.2069524870678645,2
10431,0.6888035694467449,3
4447,2.8972187948299775,0
149,0.6700301639814463,0
3438,3.7089399151190836,3
10070,2.1775336519624595,2
7773,4.289600026421027,2
784,-3.3466320155841185,1
9711,2.503523247919808,1
9284,5.06858923300116,1
10781,14.15061995113411,0
9173,10.91392384648166,1
10978,8.985891190026678,1
11217,9.703409329567158,3
3209,4.651002214871376,3
930,4.432715794915544,1
10982,3.3563387374192635,2
2659,0.4046508341014554,3
3139,27.293152745872938,1
8918,4.474513885073999,2
11200,1.6249387731659568,1
2672,1.8849286716703584,2
4629,-1.7572013230670231,3
2835,6.903591842600123,2
4380,-2.5392399498051565,2
4297,6.263418684180467,2
2412,7.6129832573412095,1
3811,6.294948860591247,2
4693,1.6870774201100698,3
6507,8.136417617661444,2
201,3.879774730034896,2
3719,9.109820628118033,2
4666,2.8764015188878687,0
9068,5.82154983212866,3
9876,25.377785412801824,2
10317,4.08833972688342,2
2477,4.493174216978316,2
963,9.813255612646415,2
172,5.351059930587505,2
4492,1.470803635222246,3
3981,12.703455468977403,3
8057,-1.6252969307506813,2
7227,1.7584850719013552,2
7706,4.084836517429847,3
5097,0.5396988337470625,2
4980,1.8487418957030266,3
8400,11.785442459663955,1
8394,9.372250095248944,2
2982,1.5442503915527381,1
5095,16.407616730807895,2
4282,7.425768194537803,1
2884,1.6649759131530681,0
6093,3.970257665677853,3
9359,10.561179705251721,2
7507,0.6299814658074281,3
9401,6.9808614401441496,2
5383,5.576127930927488,2
3917,8.846238138659583,3
7701,4.639982487438495,2
7553,3.6748580726241777,2
548,9.317590610469498,3
8696,1.8597972895919233,2
9832,3.6072002779382784,1
4328,2.9163897453958354,1
4861,-0.26872868521677074,1
2463,8.283041061641242,3
3530,3.8370669113581,2
7590,3.8317381967270467,1
1221,2.680776170121452,3
4634,9.540234872349089,1
4114,-1.5214510123582619,3
180,8.724694276938703,2
8943,20.00828063134462,2
1552,6.4109026226422205,1
10554,4.046799537510382,1
807,2.164799773444642,3
50,-2.111361877558401,3
10084,3.364302237935659,2
6208,-0.6733480301115353,3
6220,6.464266446253676,2
9058,7.794366399784443,1
7556,8.173820840655903,1
23,0.9256896340033127,2
5225,2.9116231971414095,2
4401,4.648548262684586,2
7051,2.729693345939253,2
737,1.4067580076413377,1
10202,2.4869191656945784,3
2339,15.312606058048932,0
7623,2.0097609737281985,1
3333,8.619569640326239,2
2098,7.693276237745702,1
10318,11.386952944527412,2
4904,-0.7432473451470581,3
7077,2.8046923166150566,1
6197,-0.47823440339620227,2
528,-2.1229483830608635,2
1679,5.539058776918168,1
5606,1.0903748185997415,3
6346,2.0633541170075325,2
9831,4.328643191334521,2
7111,8.349780422641196,2
5630,3.8191833347454844,1
6777,1.5889003574355767,1
2852,3.3518543429100327,2
5358,-0.5281492215555441,2
2886,2.5052856780853268,2
3165,10.016174955982923,2
1603,9.640701157049348,2
4993,7.278280195465152,2
10142,-1.8364044469717116,1
1620,4.572850805251355,3
5748,3.4533292378037226,1
6622,10.470935720422293,0
2296,5.31457777767572,2
8588,5.56053554093031,0
9479,4.343246090400747,0
10211,2.482435689346446,2
7536,4.477750849962743,1
5188,1.8478567997712592,1
2896,8.045198752434535,2
2726,-0.2811934244298435,3
2755,6.473078015994561,1
3711,-0.42541065204142825,2
4031,12.379531581017945,3
4218,3.1822819932950783,2
3463,5.616924325280596,1
470,1.6296980293403478,2
10708,13.64289855936716,0
10434,2.4816149202486706,1
2838,9.516351674216196,1
677,-0.37861082293245873,2
5402,6.404820605381692,3
8089,-0.4480725599424771,2
10790,4.609023416314671,2
6083,6.863529846165425,3
8927,-0.7576399919883701,2
7469,1.364955974191067,3
6753,5.835783120622066,1
8444,6.8068810251863585,1
4481,2.4359435495934068,2
7995,1.0925808821251068,1
8766,0.027317925543413057,1
1881,18.428066813689046,3
4641,-0.6844359645368093,2
3464,11.173150312150351,2
5541,2.757506866188626,1
615,-1.1189508431086432,3
3763,3.4920266423562314,3
6496,3.1238142357468615,3
9114,4.562699167303619,1
8796,2.422342515300848,2
3515,-1.1097829039028329,2
6339,7.025548347112029,2
6798,3.0227338732592264,1
3596,2.9552966132542773,1
6128,10.143040706616882,1
1768,4.124085807773453,2
657,0.12652708068673402,3
418,7.373478187525691,2
2254,-3.2915003299515924,1
10915,11.113303199820235,0
6392,1.6465283747490895,3
4880,6.471668983322168,1
9135,4.849049207514258,2
236,7.778847799839294,1
4311,12.340943321052015,2
7190,4.7558185054607955,0
3694,9.501722796012862,3
11132,8.194657902474502,0
9289,2.6592727243096457,2
8490,1.563015251560631,0
56,4.4557106628984045,2
11172,4.294034446267088,1
5587,2.9428144041306585,1
5563,4.553082757412609,1
7686,16.04456856388481,1
2449,0.9940019055924185,0
4456,0.30439685106028547,2
7210,7.668802554107742,1
6023,4.491329889445095,2
11002,9.04972161258919,2
6358,8.54996703816998,2
10166,4.610679826939892,1
6489,1.8561632299621895,2
8452,10.281030198125915,2
1371,2.0932734954778747,0
8681,8.092456305399939,3
6843,5.670816637006974,3
4855,-1.1862447802020357,3
2644,-2.584545113068186,3
2631,3.631449701005116,3
7407,0.6961440879608372,1
3113,1.5788684778340505,3
9877,0.8865750476140601,0
4849,6.503912707026011,1
8967,4.9274571736186425,2
11201,7.310746503113911,1
1997,7.563694331888186,2
10697,-0.015001319609729169,1
7244,3.7165767090963717,2
1803,3.659877786797927,2
1527,-2.929457019985489,1
2735,3.2343062319473646,1
1520,4.739817818097086,3
5882,6.590285974999345,0
4223,8.016068045660175,2
10288,5.172376471289954,2
6462,2.6014477902925046,2
10353,6.382676376517036,0
7505,17.541950404632328,2
8398,4.209512414679819,2
6928,7.759635117862628,1
631,4.219977959053466,0
5264,15.872936333210859,2
1866,6.3723431190972,3
3087,2.4371112246800735,3
6282,6.423544019905618,1
6492,9.371541399539549,2
9699,10.988793372571955,0
8826,6.633329975352302,3
3486,-0.6771712679534039,2
1946,5.743806754915953,1
8911,7.903101182539845,3
9866,0.5106720548729222,1
5712,7.283347664614011,0
2332,8.190179235881091,1
5746,11.507944959021723,1
240,7.478477317651353,1
10024,9.56012157190085,1
2555,0.4835556651032684,1
3186,6.757536297563075,2
4881,4.570654529554925,2
162,1.3169182022617072,1
4700,10.671853792308404,1
5185,3.0222642204219534,1
10512,2.7791186048755834,1
731,6.877342297369862,1
1240,12.982944065507928,1
8008,10.777501231095407,2
9584,0.5937712760714349,2
8972,6.532605074803862,3
6364,1.0206913222164657,1
225,18.77696871161283,2
10523,2.4469368049845643,0
7466,3.8627608838363123,2
1297,11.42905950006434,2
6615,3.515300283122386,1
10701,5.245693952239302,1
3843,2.2058740379704003,3
7394,6.9388522043280965,3
4681,-0.3969813063162836,3
1972,5.335851766703561,2
8493,3.872381256606933,1
2115,4.104119696663167,2
5375,8.720305235588983,1
10245,10.013255542036342,1
6996,2.7333120368327837,1
1375,15.48423904180833,2
10219,0.518789437483271,2
9390,2.143055954765207,3
1436,11.721531482846418,2
4994,11.383874338137037,1
8380,6.1911647962272305,2
4101,0.36780589323467083,3
9730,1.5426779366161385,0
5531,0.372881002802147,2
4836,4.4164065581935485,2
9197,-1.4904956404205982,1
560,2.9713748099271315,3
6227,4.185781471236459,0
397,9.677205751308087,3
654,10.698755533532985,3
10143,5.605539328383658,1
60,2.298319613713808,1
7100,11.885756278577563,2
2341,2.1721288133551115,1
9701,2.373430503972341,1
5655,14.665216986350025,3
2321,4.815770068340088,2
3729,-4.813054194160146,2
9817,1.410708456591456,2
8082,7.536525546390929,1
8475,3.1727275382971465,2
3446,1.4219851160570578,1
4796,14.899797617785563,2
11055,10.039120960929848,2
5933,4.303561219855884,2
5719,-0.27590054551195253,1
9113,4.852279785028094,1
9656,-0.5763194963808438,0
6171,6.110767446490614,3
5743,11.533585351272508,0
1630,8.770586824786143,2
8134,9.483098864625376,1
10025,5.321567111808045,1
5800,7.459799116006296,3
788,3.5681879883023733,3
2992,14.403325421619918,2
9918,6.298188834311082,1
5816,11.46867979143631,2
6961,2.0713603654414916,2
5187,5.974512198720156,3
9400,11.776283433328924,0
4034,2.585711941148544,2
6867,1.4578986608387048,2
28,0.18547140109146343,3
11018,5.1680788578563845,1
11166,11.625129143783518,2
10203,15.562986045553497,1
9892,6.116025492923361,1
1265,4.723951257440818,2
9627,3.409730524435534,3
11125,4.8993623625049185,3
10871,3.920159750990596,3
8628,0.8066524175948615,1
54,2.347980260650777,1
9852,3.186158845866373,0
1251,0.3092553489497456,3
1386,1.2903581000059525,2
2971,6.576298842862839,1
10593,3.266491582888705,1
9652,9.133365169708846,3
6660,0.24365967053194248,1
3392,3.2150708609515934,2
7823,3.0795433580624723,1
9301,1.784012586322158,2
5231,3.9947225726288345,3
3709,8.364081026769522,2
3375,-2.407341797247165,2
4496,-1.7271443218641946,1
521,8.542988438943684,1
9848,7.724428202724152,2
2731,11.682279885056186,0
2152,5.066931084352539,2
4089,7.107928942488313,3
3416,3.8501357789355417,1
9374,2.317481067109268,3
4072,1.4462895750221543,2
3491,12.6993233383857,1
2718,11.405547608245666,1
5033,8.074999691485036,3
1082,1.429615317667388,3
379,4.8083554839693825,2
1378,1.3701346895323925,2
7945,7.004532478429207,0
6416,-1.1255457936949786,2
4436,2.012669133477498,3
3897,2.940527757226535,3
6069,5.278942338444344,2
1970,4.725300401383708,2
890,0.7088697546184759,2
8357,4.741700799723645,2
10805,11.466538261557876,1
990,12.244712783904175,0
9328,7.905390938124402,1
519,5.011331255203121,3
5526,6.545687561885217,3
10051,6.508413017539641,2
1001,4.731316040759283,0
5107,6.599619441346748,3
4334,2.9133398423999814,1
125,11.15759786300066,1
3084,1.4904832538011987,3
2529,-0.69669412400273,3
11199,7.224955265005731,1
8561,6.446429909912959,1
1744,-3.966779034748564,3
1367,8.890881654044886,3
6945,8.219178582781351,1
755,6.731079126735765,2
4143,1.8907955749607015,2
9004,11.84156098536894,1
8634,-0.005208648882947142,1
10875,15.882844968222074,1
1239,-0.8159704188194417,2
9823,11.311040569693915,0
8563,4.8871175935455105,1
1789,15.844717034051929,2
6491,3.935017232761925,2
7095,5.988297412972409,3
2873,2.4254722422175785,2
4005,2.056548760958469,1
3198,13.422663359166522,2
3781,3.6460077479648385,2
1005,0.016210380966078825,2
6574,5.158827127879134,3
9597,6.470390796077829,0
3780,-1.4083981455405432,3
9162,0.7160361090062141,1
8595,10.481128158434437,1
10117,7.113834345086356,1
8916,-0.7170355900446772,2
3052,3.5044759420855787,2
6420,3.4759826303796686,3
11142,2.3699323151975626,1
8266,4.324793965770783,0
7486,7.057145503077198,2
1180,0.7504954900031495,2
1735,5.320882117743404,2
6338,5.81983218389835,2
1950,-0.8205489640114147,2
5041,9.309748727017777,3
1599,1.3320505765965283,2
8102,2.526640415828512,2
3626,10.40727103086072,2
8974,4.066261028533887,3
400,4.400673153913472,1
675,-0.5010848684935612,1
10902,9.607708514916075,1
7540,1.0959382571865257,1
7941,13.17109059257118,2
3027,-0.474284196554132,3
184,13.613629145282555,1
5255,2.186773138907384,2
6909,6.351870086684875,0
10371,1.1262324437463551,3
3386,10.640016071773895,2
1420,18.849216164240115,2
5075,7.968779675948648,3
2792,9.825261132338346,2
389,7.596695522956258,3
8077,-2.0707271028663357,2
5806,6.417708082920479,1
10944,6.846127362827871,2
874,4.281131625757695,2
8327,6.182113377770548,1
4362,9.595083719111095,2
10720,10.826720696903395,1
219,1.1629802056905176,2
8479,16.124011097451753,1
1562,6.234494605844195,2
1157,8.981788649624443,2
1192,0.8823113070645133,2
4953,2.64592271670157,2
999,-2.4165000437916753,2
4752,2.8180807919170463,2
5251,8.034254606202897,0
2386,0.345415991075128,3
11058,-0.7299999724208887,0
533,-1.8356164323193758,3
10513,4.580209842447404,2
5575,-0.5002998240152559,2
9654,6.714202173597021,2
3677,5.255950896440153,1
10822,-0.26717016805656724,1
5771,1.6328995284028904,2
6380,4.705406103821632,2
4526,6.967432287631921,1
6712,4.14497997633415,3
2180,4.84078052166331,1
686,0.0803818873658737,2
7439,-4.395431378834768,2
10668,2.518285476993971,1
8574,10.674025095287119,3
5051,6.592544777937882,1
8507,14.719882185701815,0
9375,3.861384466873533,0
8094,19.591594036223857,0
3273,4.568862079781354,3
1861,-0.24465811358163347,2
3797,9.84356149681602,1
7754,-0.8008458756338643,1
1048,13.178585021783597,0
4912,5.299282037090938,3
10891,0.2826912620564457,1
1057,7.051607422554227,0
8746,6.091423574717897,2
2965,1.2996612269772285,1
2569,10.927809628486003,1
8742,13.166230575336355,2
9155,12.926711200666428,1
6914,3.6140801065132395,1
16,1.425775169656687,2
2540,3.379469230157636,1
7015,0.04379737916823179,3
5425,12.227586882264752,3
9130,5.7394596168486345,2
9498,-1.8053106343832521,2
9244,10.801775468318034,0
1444,2.9364126818445087,2
8466,13.730551393390014,0
11207,12.173055821061082,2
3679,-0.4404973736498281,2
5130,10.37000518002213,1
10417,10.77467998218911,2
6686,2.411154002541223,1
8070,12.243317496086748,2
1179,5.115293809327833,3
2116,-0.08285990931502907,3
762,8.358346133829677,3
9575,5.235105450404204,2
8386,4.867432012583193,2
6873,2.3894714877629273,3
10816,2.4075940449289535,2
620,2.786888157840463,1
998,4.8322581181931845,2
866,2.768710007793773,2
5653,6.056875912039199,0
4589,3.9847044772839664,1
502,0.25597575141965834,2
3637,1.6249345795055155,2
10168,10.65873054352937,2
10746,11.967815328276195,1
11078,2.987358909301692,1
5726,-0.1334956301149215,1
1026,4.168623991178673,3
10745,2.7844980961229573,2
10350,2.4301290735544767,1
435,1.7089943376995358,2
2618,3.112584896967555,2
5963,9.354048656474486,0
4418,0.9644916575293848,3
2450,2.570724179035549,2
3207,1.391855235219438,2
10198,6.314308593205513,3
3095,5.655771125139105,2
4900,4.9137295720920005,1
8913,15.590204784021195,1
597,9.544105928169078,3
10495,10.135086226360423,1
2518,-1.0114674219583635,3
6118,10.930169773699232,3
8208,9.97138094266437,1
9659,14.120001595818778,3
7899,-2.7186964249694707,1
4659,8.492270762342566,2
6252,2.1169231346071014,3
516,5.203853007630871,3
805,3.4646427139670677,2
5381,1.7092586345535747,3
3158,0.8051465435501886,2
1214,11.344987860374317,3
1088,0.6795757374599598,1
1836,-3.0197162072668235,3
6329,4.153411442915678,1
9016,2.2876043454245547,2
10162,28.901843904631004,0
4723,2.6189579153686213,3
6555,-2.257994927542614,2
2179,-3.6582874795452818,2
841,14.03833554290992,1
859,0.9578428487276223,1
3748,5.263085936776003,3
10109,1.9365646745816603,3
3147,4.4788351741444385,2
7370,0.7858230147217293,3
10272,6.849940667064673,3
10213,0.8164364727982549,0
6856,6.913756650863531,1
10197,1.8316351518970393,1
5124,1.7384747083908585,3
2396,9.834026023043396,1
759,5.577139329862024,2
5725,3.7365770275397585,2
1827,4.4322951820596135,3
1982,3.573374551114936,0
9021,6.607648064148114,1
7998,7.772734097784369,1
6351,3.833513612915155,2
3658,-0.5722773935398369,3
10622,6.135718229300922,3
8711,6.5384569773866055,1
11031,1.6924477172810621,1
2295,3.5827800883615875,3
4505,3.181444808470841,1
8491,12.97800552274396,2
2506,3.7570091599136104,1
8996,1.0676809278593793,3
8438,11.275661891984274,0
9617,2.0914639948443523,0
614,1.8939625967019378,3
148,2.8345234671337867,1
9308,6.917376148704136,2
532,4.030903319174511,1
8636,2.9992194971849377,3
2603,3.0163298586710376,3
9020,8.213723738493181,1
1493,5.757399518000636,1
10118,6.741750190491297,1
2121,-0.8864739209169279,3
1898,11.321711125576991,1
7652,10.013954090053625,1
8498,4.732609579728633,1
3326,-0.769045399508425,3
7467,4.725058410239393,3
3089,1.1258178121855993,2
8335,6.899070828829436,1
6041,8.25199419134412,3
8168,1.5798909598786,2
4134,15.439181322283925,1
7332,2.5503559574140584,2
1645,4.357396491909048,3
5242,12.236755924039901,2
1272,-0.2204939239680861,2
7683,1.8355354558900083,1
2747,0.2147151166164647,2
1890,3.471872764954229,2
2923,-0.4385506454899691,2
797,5.439814701199022,1
5016,7.323748554197364,1
273,2.3425640235632406,2
2815,12.455558688183714,2
6439,4.845103264100879,3
10794,11.523060732114937,3
5084,7.302587479497557,1
1886,3.3329824730928514,2
8473,0.42603959903812116,3
10319,8.590820572132312,3
10931,11.632211987652742,2
5339,11.172365889135927,3
10409,1.4557392586902986,3
9475,2.1370350537499876,0
7321,3.886296539271605,1
1135,-2.0483652641055894,2
8792,3.801411713863256,1
2794,-0.6881582951652657,2
5992,15.944944537733253,2
5528,5.112877738290669,3
10041,3.5382496352102675,3
7435,0.3307139033802725,3
6862,-2.948282130251881,3
8492,4.580490319192744,0
9820,3.2825897745028656,1
7045,-1.0317235442498474,3
10028,13.91773393969368,2
8158,6.0388739474308775,3
10742,6.289808153287737,2
7123,-0.6151784517715271,3
8777,9.045446136149959,2
3243,4.563593092417034,2
1118,1.546554836681973,2
5422,10.585942741007685,2
2824,-1.3959510133574247,2
8241,-1.6256115272036116,2
6585,9.824170561387152,1
2675,6.103839041562283,1
9252,6.316401317340997,1
2099,4.794872034223867,1
1038,9.548320875019098,1
2952,4.185374591654592,1
150,7.681180933268815,2
1955,2.5144063917438984,3
4214,4.937469728347503,2
10777,5.422106081764055,2
482,5.63252179662656,2
7845,3.580934214252858,2
8457,6.852348231812558,0
7764,0.36194501777229204,1
5850,7.688827981996763,2
10094,9.42615291646426,3
2125,4.858505210871045,1
7092,-1.8006541393849829,2
8379,6.699222039109224,0
893,7.484020283154518,1
10985,5.617094737333316,1
5542,4.297562444503852,2
515,4.02579243665639,1
100,7.689459807679981,2
10683,16.95465009851826,2
1104,9.540633376780544,2
2604,19.48291690908804,2
2101,4.0187935824981205,3
9122,4.443103799376377,2
2956,7.092386787172896,1
4858,2.4793385471811082,2
10749,2.7055114448957127,2
1244,8.293015568964579,2
6002,2.679661703437842,3
1045,1.3088127439680552,2
7124,1.1920428089541966,1
6111,5.987350023272152,0
6379,4.740453245183934,0
9506,0.6254638791771501,2
1173,4.129327723409689,2
7938,7.177872197474681,2
6877,3.8636191463559495,3
5443,1.760454579158328,2
2192,20.705243055551847,0
8779,8.670524109386502,1
3870,2.750288564299349,2
8296,1.8982324270174924,2
70,1.309980022137528,3
9568,0.6448081891874446,2
5979,4.938499772077503,1
7222,13.191011007480403,0
7564,2.511566689591364,2
9525,4.643207659320586,1
7293,1.5583996929360717,2
1415,2.488443791890454,2
5379,0.28211487176028616,3
5755,5.019314082901229,1
4250,2.296911270519826,1
1542,3.363223026678977,3
10149,2.0506795302933987,1
10942,5.656509192478697,2
1699,5.9926431381468594,3
7300,0.9634757206366247,1
8721,2.68808251788241,1
4493,4.624078847604508,3
4882,6.93629585922706,3
2283,7.527138071474104,1
8282,4.0333860819697245,1
7141,0.14603715132895845,2
4529,5.445728626861321,3
7924,3.921631519820284,2
9867,-0.9304943930253635,2
7687,4.786426111658341,2
6198,12.941869921491781,2
952,5.3704442382812765,1
10120,15.870007795552343,1
9215,6.774930611997256,3
10921,6.97331518381752,2
6581,8.901878827662474,2
5206,2.1784353945120998,2
4388,3.606075232216568,2
6385,5.175274715716011,1
10809,8.761768466899188,1
4955,10.045840369542073,2
6262,8.932075358960683,2
2899,2.9585469639336752,3
7277,0.5994163304267128,2
1183,5.213175786840656,3
321,1.0914312649506472,2
8087,4.843906299446447,2
2257,7.223152087896856,0
6770,2.7598786709564496,2
1225,13.392539319931377,2
10284,8.020434756782725,1
5193,3.0941938690958812,1
7903,5.036194716963628,2
9955,6.385769161703955,3
4599,0.7190524175889274,2
316,3.252012410561835,3
8125,-0.03562475324061487,2
3101,-1.3691079598534452,2
1332,-1.1198339644063036,1
5424,-0.07740884221441979,3
901,9.01071469045634,1
5018,2.7410550978538097,3
5285,10.892647473940531,3
10157,10.349897923030415,2
6526,5.626928233226421,3
5494,0.07801626517178284,1
6068,-2.3211931143511633,3
11198,5.183186641359188,2
1759,9.636927956655107,2
705,5.750258841572111,3
7864,10.518921461656818,2
4940,2.9714148598500087,1
8637,15.823894218567588,0
7646,5.935991256164252,2
8762,14.572057449006213,3
10719,22.221731959542645,2
3387,0.3940550578993316,2
8200,9.25330652107877,2
9382,9.8762236928762,2
3864,0.515492318153704,3
10253,1.2814114677439177,2
4424,4.358275909162879,0
1117,-0.5796492957587918,1
7927,3.686598077599915,3
4144,8.953634192582115,2
6029,2.231879058937967,2
3013,-5.113624625726491,3
9963,1.9212606934526903,1
