,P,Q,A
4723,2.6189579153686213,3,1
6555,-2.257994927542614,2,1
2179,-3.6582874795452818,2,1
841,14.03833554290992,1,1
859,0.9578428487276223,1,0
3748,5.263085936776003,3,1
10109,1.9365646745816603,3,0
3147,4.4788351741444385,2,1
7370,0.7858230147217293,3,1
10272,6.849940667064673,3,0
10213,0.8164364727982549,0,0
6856,6.913756650863531,1,0
10197,1.8316351518970393,1,0
5124,1.7384747083908585,3,1
2396,9.834026023043396,1,0
759,5.577139329862024,2,0
5725,3.7365770275397585,2,0
1827,4.4322951820596135,3,0
1982,3.573374551114936,0,1
9021,6.607648064148114,1,0
7998,7.772734097784369,1,0
6351,3.833513612915155,2,1
3658,-0.5722773935398369,3,1
10622,6.135718229300922,3,0
8711,6.5384569773866055,1,0
11031,1.6924477172810621,1,0
2295,3.5827800883615875,3,1
4505,3.181444808470841,1,0
8491,12.97800552274396,2,0
2506,3.7570091599136104,1,0
8996,1.0676809278593793,3,0
8438,11.275661891984274,0,0
9617,2.0914639948443523,0,0
614,1.8939625967019378,3,1
148,2.8345234671337867,1,1
9308,6.917376148704136,2,0
532,4.030903319174511,1,1
8636,2.9992194971849377,3,0
2603,3.0163298586710376,3,1
9020,8.213723738493181,1,0
1493,5.757399518000636,1,0
10118,6.741750190491297,1,0
2121,-0.8864739209169279,3,1
1898,11.321711125576991,1,0
7652,10.013954090053625,1,0
8498,4.732609579728633,1,0
3326,-0.769045399508425,3,1
7467,4.725058410239393,3,1
3089,1.1258178121855993,2,1
8335,6.899070828829436,1,0
6041,8.25199419134412,3,0
8168,1.5798909598786,2,0
4134,15.439181322283925,1,0
7332,2.5503559574140584,2,0
1645,4.357396491909048,3,1
5242,12.236755924039901,2,1
1272,-0.2204939239680861,2,0
7683,1.8355354558900083,1,0
2747,0.2147151166164647,2,1
1890,3.471872764954229,2,1
2923,-0.4385506454899691,2,1
797,5.439814701199022,1,0
5016,7.323748554197364,1,1
273,2.3425640235632406,2,1
2815,12.455558688183714,2,1
6439,4.845103264100879,3,1
10794,11.523060732114937,3,0
5084,7.302587479497557,1,0
1886,3.3329824730928514,2,0
8473,0.42603959903812116,3,0
10319,8.590820572132312,3,0
10931,11.632211987652742,2,0
5339,11.172365889135927,3,1
10409,1.4557392586902986,3,0
9475,2.1370350537499876,0,0
7321,3.886296539271605,1,0
1135,-2.0483652641055894,2,1
8792,3.801411713863256,1,0
2794,-0.6881582951652657,2,1
5992,15.944944537733253,2,1
5528,5.112877738290669,3,1
10041,3.5382496352102675,3,0
7435,0.3307139033802725,3,1
6862,-2.948282130251881,3,1
8492,4.580490319192744,0,0
9820,3.2825897745028656,1,0
7045,-1.0317235442498474,3,0
10028,13.91773393969368,2,0
8158,6.0388739474308775,3,0
10742,6.289808153287737,2,0
7123,-0.6151784517715271,3,1
