,P,Q
4082,2.871720469190684,1
7737,0.09791660342537478,2
356,2.458518915445785,0
10998,-1.8053106343832521,2
12358,8.895389326142906,2
8629,0.24890008608391456,1
11904,7.601351550160005,0
9001,9.976410881865842,2
11568,-0.7518980297523632,2
7894,-3.326204807364381,3
3035,0.34507454165361295,3
555,1.3684512887987192,3
9181,2.719906101269633,1
5664,4.258276541387923,1
8957,6.5939903709183465,1
8126,0.8840922911319122,2
1571,12.708856902986305,2
8976,3.575493482429226,3
5400,1.5088183651025409,1
7064,2.0435379614393767,2
1038,9.548320875019098,1
7583,10.893416103860243,1
1774,5.713011907346161,2
6084,0.9056288369815411,1
10558,7.794366399784443,1
5329,11.923189628663605,3
4911,8.205169711655042,2
28,0.18547140109146343,3
10635,4.849049207514258,2
6081,9.242506995312285,2
8252,4.681588651795831,1
6851,15.65735166540492,2
9048,8.680706483814527,3
2295,3.5827800883615875,3
4946,1.7437621305682214,3
11280,11.399651008692006,0
12342,4.901494423427639,2
4878,1.9623506601143554,3
1827,4.4322951820596135,3
6270,-2.0269005851925095,1
3453,10.301584123443963,1
12125,3.7503248773110776,2
8420,-3.4492954842411514,2
3984,2.356376899246359,2
5011,7.5585598063619965,2
3054,3.6071084812266716,2
10882,9.8762236928762,2
8950,2.140725619431656,2
2366,5.276461080145562,3
6754,12.729658482702376,3
1189,2.8117657648959806,1
976,10.663183715171384,3
3697,4.456706168807795,0
8503,7.036829616321013,0
4121,-4.337238736249412,2
12372,10.302112625071045,2
1811,6.777905000776477,1
11063,5.9057133838597275,2
10611,5.657188202016612,1
3187,6.501992298547463,2
7193,-0.3001941456865982,1
11117,2.0914639948443523,0
581,10.898246707239752,3
323,2.558455564377348,3
1473,1.9892070193205957,2
4727,-2.51241340596978,2
4412,5.711979436593503,3
4658,14.615728530611072,1
7585,1.536578202543573,3
856,-0.19266369985148518,2
3980,-0.11517987122139695,3
12507,12.450403964725922,2
11966,8.207077020506366,0
5114,10.174507862010882,3
8682,2.2066648342991044,1
9818,-2.042546284309397,3
11335,1.4046276277470504,1
12281,14.15061995113411,0
6466,8.63705247287317,2
5250,8.890318216152629,0
11382,0.008092169494709367,2
2031,6.352514607492316,2
2857,3.976600639838371,1
4335,1.5115841533421113,1
3963,7.461947102458078,1
3529,6.342392996096791,3
5090,-1.1351114827770625,3
3935,1.783531853262565,1
4494,-0.17159752212196744,3
6238,9.664604040475504,1
3628,4.057328270023472,2
12634,7.141752288457894,0
2418,2.5073951975836546,3
8148,10.254037596336572,0
8063,6.088520666580091,0
10296,2.7243913972259253,1
11084,0.5937712760714349,2
4193,2.0349757857282014,2
10024,3.227185526931315,2
469,13.3155379730003,1
10943,1.576418627937989,3
6723,4.98723013023221,1
11097,6.470390796077829,0
3241,5.148792509046049,1
4776,10.321177552533614,1
8985,4.1408222469195,1
7742,-0.23397811519226053,2
12411,9.154812297099008,2
6050,4.146752572077514,2
7801,7.907469678473371,2
2633,3.3923979865025657,1
2645,2.9295686712235263,1
1408,3.9224999382972303,2
5627,2.695659568348309,2
11715,-0.9100502517527441,2
12468,6.247844241419067,2
6798,3.0227338732592264,1
2758,22.2549455234675,2
4294,0.7447887482758744,3
2278,7.544740729456043,3
6197,-0.47823440339620227,2
7544,18.089415920181832,2
5748,3.4533292378037226,1
3294,7.710650697797442,2
5805,9.587031517107333,0
9438,9.614129687456801,2
8362,13.17109059257118,2
10944,14.224815952652174,2
780,2.3165523568693747,2
9682,4.493749764979145,2
3899,11.745307917904901,1
11857,15.728924424751154,3
8565,6.867967993540528,0
12405,11.33920269243461,1
6567,3.788608532451387,1
3203,1.1086818073583082,2
4355,5.684884230735611,0
11804,1.4619655732623817,2
5835,1.2366331718699624,2
10033,5.99336203560339,1
11437,2.430511980412601,1
9640,14.304506945917257,3
3125,8.682543108022028,2
5726,-0.1334956301149215,1
5191,5.199868749263109,1
5938,3.7756208984915025,2
10864,5.949945693491404,2
11127,3.409730524435534,3
4360,8.847286204829357,1
12014,0.7140634527631882,1
7948,6.591923714010371,2
9990,1.1841846489882735,3
5521,9.784669869907184,1
9658,10.674025095287119,3
5563,4.553082757412609,1
6201,2.803043308329138,3
5216,2.017281946312401,3
2079,4.554631069317108,1
11142,12.967342856648754,2
5363,-4.599017517549616,2
10681,6.5143255124414114,2
3932,8.389206269868343,2
2174,6.058983086428947,3
7172,-3.412511177784995,3
7582,4.419641683426294,0
3400,3.3819753981493266,3
878,1.4389269352638685,0
12288,6.479119924972332,2
10463,8.407859851816553,1
5014,15.289012589825742,2
5972,4.96134285791618,1
8657,3.399080223821328,1
6725,1.874503655892681,1
688,13.6179180972741,2
12129,3.42197335685993,1
9103,5.429078080470963,1
7594,3.5240987546635822,2
2184,4.279820483315327,1
9447,8.731844626056974,0
9790,1.1462680168876083,3
7670,5.6423896883655456,3
8409,-1.0739440196141934,3
8977,1.2954357680020416,2
5550,0.699961095925278,3
5572,7.89097122791547,1
1109,9.174597927970268,2
279,5.750664164283933,2
11553,3.3064694603636524,2
5652,2.2002396634723573,2
6991,9.368441638704185,2
10304,8.042288898854238,1
1509,2.2321230355282173,2
303,4.7576553825920245,3
1173,4.129327723409689,2
4383,2.4061317950596477,2
9705,11.67416352635159,2
364,5.594740322109078,3
11118,7.54659163263225,0
12624,2.4472693741272162,2
4380,-2.5392399498051565,2
12421,6.97331518381752,2
10743,5.259864334007223,2
6631,0.23811001405978383,0
5273,2.599654172221162,2
4870,1.3690196861582002,3
6979,-1.5343319298390423,3
1890,3.471872764954229,2
8281,5.036194716963628,2
9155,4.405997783070065,1
4738,9.53905485079121,2
12632,8.194657902474502,0
9110,7.129631569248996,2
8478,-0.22019296736039795,2
1251,0.3092553489497456,3
1387,13.209141212019214,0
705,5.750258841572111,3
8932,2.0359884061716085,2
11352,3.186158845866373,0
11608,10.138410952506083,1
5566,6.686147457220528,2
3365,6.553892741505818,2
9870,6.71356439279076,1
8714,12.81447061555762,0
10273,2.1053758892702215,2
1431,25.50415836899304,3
1493,5.757399518000636,1
10064,2.2717573530190105,1
4903,7.492809875122983,2
9321,0.24830960551439946,2
2531,8.913110721225753,3
4427,-0.3020524645472804,2
5787,4.925111163141117,2
2496,0.3247710244096069,2
2415,6.468625314797324,2
4417,3.4813595213088497,2
404,0.9501926952574875,2
4136,2.7242976985537237,1
103,3.106448073968128,1
3641,1.9143411972402204,1
5858,5.502803774814613,2
6408,1.0698241100759645,0
5229,6.452468639019989,2
2958,4.977518273658514,1
3850,1.3484421739402692,3
6908,-4.011103956477693,2
1122,0.3168402383872426,1
55,8.207046409633248,1
8223,4.436583382205578,2
8428,2.488183211539234,2
5853,3.7736138124781347,3
2372,-3.210061025421357,1
11078,9.954957741679756,1
5296,-0.8788520199845881,3
10238,15.75323041578967,0
4489,11.713734226455692,3
4835,6.938295760595646,2
3298,10.70723594074321,1
5551,6.589241323796921,1
8082,12.012187260304447,3
9406,13.379120399635033,1
5611,0.8883816151810855,2
4940,2.9714148598500087,1
9535,6.446604776239877,1
6664,18.388705125766208,1
4514,0.5423354308732287,1
12701,7.310746503113911,1
12623,8.028092571575671,0
12707,12.173055821061082,2
8922,-1.4358000861872902,3
8582,-1.7279378176808642,2
11313,8.066847728884987,3
9999,6.205308128130509,2
8355,2.7105867288874133,3
11182,6.902046646886021,1
4695,14.103381032028043,0
6139,12.775799488644884,2
9736,9.397699058229897,1
2343,4.520142787785172,1
6406,6.195458405727645,1
330,3.777420809183221,2
10171,7.957572916018053,1
7261,-0.5807576618466199,2
2953,3.333470662736114,2
455,8.977450930561119,1
9994,5.935972176387302,3
9098,4.893878713449541,3
9630,4.8871175935455105,1
3920,-3.6319161460495453,2
10351,3.5790196164095285,3
10306,5.139622581720285,0
12613,8.157637963679242,1
4316,6.958239337195986,2
7943,6.135577312399072,3
11288,6.546961356102357,1
6640,11.84508284403183,2
8810,1.5798909598786,2
10504,-1.7661562704415448,1
3969,10.009502736812305,2
5353,-1.007401816438727,3
4496,-1.7271443218641946,1
11162,4.517312854038775,2
6465,-2.555237195183192,3
11851,1.7077966632611732,0
10010,3.1021971331235343,3
302,2.0751035636130135,1
11494,2.353688044163018,2
1321,-1.6158556463070786,3
220,17.20535711733371,0
7649,9.07769715089243,1
2501,1.7040197526257885,1
8894,0.9691481293967019,2
2276,-3.4166278753111405,2
9030,1.930118277345906,2
1001,4.731316040759283,0
10758,-0.11330898341781115,0
6852,7.366642532867659,3
10684,3.9390891102675885,2
6179,-3.3914138137090397,3
4432,3.951464710594261,3
6233,11.614835122372774,2
9076,6.1546837348111705,2
10442,1.0676809278593793,3
1616,4.644202669329434,2
7764,13.234242697872324,3
3153,6.9767402671418175,2
11359,-1.3052716466934409,1
1980,15.933393994315136,2
7233,21.591322648865244,3
3424,2.108960153204196,1
6345,3.346304313550669,3
9240,3.339075796592062,2
6976,0.143614548055366,2
7636,4.489189579341138,2
11819,8.590820572132312,3
4441,6.156002649781571,1
1297,11.42905950006434,2
10806,7.355523473641947,1
3006,4.952433690955969,2
7057,2.871282971855693,2
7595,4.270294308568533,2
5930,1.228748903414487,1
9726,3.097876865687002,1
5223,11.647577386295788,3
4015,3.4575241007705024,2
6329,4.153411442915678,1
11724,3.306921552240902,0
4421,-4.014474101252715,2
3041,-1.4083422972416653,2
6076,-0.5204050193613567,3
12735,6.89427845991776,2
2528,8.004333307390775,1
2538,6.15811543334796,1
2032,3.736462848615556,2
10633,3.3798421295612933,2
4671,11.437218230295974,1
160,15.211229628230408,0
2304,4.644863396057148,1
12058,5.996940771959121,2
3091,14.133963959859235,2
3198,13.422663359166522,2
5384,5.951842812434062,3
9270,2.113095060886674,3
10824,7.844599496428814,1
12307,6.0378379933176225,0
2655,-0.48951300100193373,3
4285,7.378692834014475,2
6118,10.930169773699232,3
5882,6.590285974999345,0
8753,6.677285845184606,0
8698,4.090490632172403,0
11928,14.949163642406443,1
11668,10.65873054352937,2
3719,9.109820628118033,2
846,9.926000899624455,2
6918,2.771081963668198,1
11155,4.914141797146476,0
4486,7.282448685555351,2
1620,4.572850805251355,3
1284,4.580490518187181,1
1240,12.982944065507928,1
9937,-1.852734219555849,3
1237,9.787837763313684,2
11056,6.028550101624755,0
4477,4.401466663854108,2
4918,1.1193122735915226,1
421,2.6529313547648945,2
389,7.596695522956258,3
12572,13.692356198709586,1
6039,3.581228339837523,1
10193,3.290002949296911,2
4233,10.355618845294721,3
104,-0.13530588502329532,1
9961,8.993356469455104,3
6005,0.16767781688746597,1
10045,9.045446136149959,2
5137,6.451908285782633,2
11114,2.698071931241172,1
2703,-3.102405134490545,3
5084,7.302587479497557,1
2993,2.6500695952012405,1
10698,3.497661843048198,1
411,1.989316784465997,1
11907,5.6264691622508884,1
7055,1.824757170252177,2
321,1.0914312649506472,2
6655,2.534673056603825,3
11590,1.6265419544957795,1
10054,-1.5384446114291883,1
553,-0.1165077497432403,2
11075,5.235105450404204,2
1434,12.935748721552693,1
11459,8.840081317778724,2
8511,-0.4920557169600377,2
4454,8.998066760851543,2
12323,1.9019110416762801,3
12294,11.523060732114937,3
6804,17.08620032544769,1
1079,7.952636738789684,2
5351,6.565481157688346,2
10960,4.124629271126581,2
3355,9.087761240835059,2
8477,10.40758220991807,3
2192,20.705243055551847,0
12748,9.833243938554736,2
6913,8.488982587389774,0
5635,5.2087620530501235,1
8675,0.655956839374431,2
8980,3.42523921504823,1
2847,6.413790870565978,1
297,1.948133191182905,1
1603,9.640701157049348,2
5225,2.9116231971414095,2
2438,5.821409623052982,3
5725,3.7365770275397585,2
9651,-1.3726869632177605,2
8933,22.761736988225415,1
8794,6.0388739474308775,3
2779,9.629726276964671,3
125,11.15759786300066,1
5742,6.620915446331484,1
10568,5.82154983212866,3
2575,-0.2782359319556522,0
9474,9.340262245590973,2
1123,5.358333872220021,2
11111,6.907855185388372,1
11159,14.120001595818778,3
8661,2.8960189067528512,3
2216,2.1676308590294204,0
1778,0.7484276764459395,3
7643,6.997427906937146,2
6595,6.790024929394575,1
10350,12.132398197045934,2
9908,1.8686430904349731,1
12629,4.541079041633007,1
9457,9.006668563886862,3
2904,1.1334465372695341,3
5716,7.965195115507449,2
11922,4.821947947314089,1
12540,1.013897134551963,0
4763,6.022303203893218,1
5241,0.4157084371358717,3
10540,8.918670972373928,2
11328,14.757202513676086,1
11662,28.901843904631004,0
5953,8.167327855715051,2
12570,10.171361705747504,2
12648,8.236376795691864,1
9896,0.29370132046044173,1
11926,3.6348557773391685,1
3327,5.032606451695191,2
6932,2.826352306464415,1
11717,1.6335285587639188,2
10174,4.5522322962537425,0
12112,2.2501521997358296,2
11451,12.358310702437976,2
315,7.773211571251501,3
12154,5.825176973079762,1
1097,2.080672124997864,2
8179,1.7526218928466295,3
7100,11.885756278577563,2
2818,2.7506411853885187,1
3048,4.285260476000942,1
3154,0.5828236981417163,2
4096,-1.5817644148390264,2
12053,3.9788346476821754,2
4670,3.009585246446475,2
9547,1.3563612223541894,1
1339,2.4304910406772358,2
234,9.599025360981473,3
10906,0.25512785950227346,3
10135,6.841023976358496,2
10149,-1.6933070443695073,3
2586,2.502052882474546,1
3657,0.259265566611666,0
11888,3.0760826736442457,2
4349,0.8244215618974038,3
11364,7.776148465771311,2
12209,8.996566667213845,2
12620,2.619164296504075,3
3994,-2.9737579685913227,2
8875,9.683460976717049,2
3683,4.836882565413568,3
5979,4.938499772077503,1
2692,10.997265457025183,3
208,3.179766075796851,1
6291,8.454873597464353,2
10857,2.8622817726786653,1
7349,3.4656846614591066,1
9553,5.738292595714508,1
7803,-0.6633961961991564,2
1601,15.138618688535667,2
1168,5.610214334271869,1
1191,10.121705453236082,2
5155,6.5005203546682155,1
3695,-0.40717998862075133,2
4906,1.9018818391817283,1
7047,2.687058889058035,3
3825,8.284488267639539,1
1769,1.0424299014828882,1
2254,-3.2915003299515924,1
3491,12.6993233383857,1
9611,-1.2414128834334022,3
754,5.403598521099568,2
12277,5.422106081764055,2
440,12.158551228284068,2
7933,7.421404647522843,3
9632,1.6863148490127275,1
4160,3.0006639075541246,2
12555,10.039120960929848,2
5163,2.57493444196402,3
9992,6.091423574717897,2
9773,2.9992194971849377,3
7096,4.23408761770149,0
721,0.11449077790323581,2
11620,15.870007795552343,1
5298,1.2152784354818549,1
9378,-1.892604231674487,2
5769,0.8564048017233419,2
2353,4.676274950857781,1
9795,5.772536462246868,1
3840,4.872308942689189,1
5727,4.933550587854638,2
4088,6.161520140582578,3
10454,1.7865125323034732,2
5592,3.8779826079159863,2
11994,5.461108844692803,2
9516,2.5366526745211804,3
9965,-1.523845497364433,2
286,7.48705809260976,1
783,-0.26166297907765745,2
1599,1.3320505765965283,2
5746,11.507944959021723,1
2806,9.909376044150722,2
714,3.3254045086061574,2
6216,8.124862283366094,2
3277,0.5829896475101666,1
2229,-2.3145437285390935,2
3259,2.9076283797249984,2
5875,3.5555435898384284,0
4808,6.579462538421614,1
5693,1.3759520600394723,3
5,6.160864404639307,2
6766,0.6027898423947033,2
5292,14.029725289381167,2
418,7.373478187525691,2
7704,14.757163629596596,2
9241,-1.9276498232877437,2
11749,2.812101796968597,3
2261,13.752493717943715,2
8697,7.922759726269556,2
11974,9.274940139853735,3
1112,8.53468296583352,2
9538,9.572268834563465,2
5992,15.944944537733253,2
9995,10.07939675125454,1
5051,6.592544777937882,1
11684,8.830823130891147,1
3218,11.147792769652114,2
3498,11.758486206300006,2
1490,2.266326895402589,3
9886,2.9739778122856095,3
4536,9.689654699333605,1
4449,-2.2836293632630413,1
12338,7.358850060798927,1
5248,-0.4697829848365032,1
1466,6.989276164506811,1
9578,2.762065838602473,2
3741,6.0029558855672605,2
5634,1.5156729519531924,1
3645,4.707460692055388,0
3827,-0.8997144671287371,1
12016,9.28087221647371,1
3146,0.034619602643302105,2
11219,7.2446526056663725,3
8138,3.8198717407728617,2
519,5.011331255203121,3
5583,-3.2737437502969104,3
6234,6.400292547839657,2
12530,3.375937936904484,2
8475,1.0925808821251068,1
11580,5.694035323440884,1
541,2.1988523215412177,0
3652,6.104812319328728,2
3516,-0.4467667525398784,3
10438,7.576531914180719,1
12339,0.7039193254064671,1
9287,3.564974735214763,1
3174,3.9366168860404316,1
5111,3.165909414100609,1
12745,-1.6307857837301687,2
5389,9.89592991314811,2
8387,4.981168754458733,1
5430,6.469117139253891,2
10510,23.50468976903384,2
5208,6.054216764286551,1
5996,1.5008887020109265,1
2401,4.054214434864763,2
10613,4.852279785028094,1
8822,-0.8598838380156886,2
3406,-1.0555486246091959,3
10247,1.382005736973904,3
3885,12.426559344933349,3
11467,3.245509686215591,2
4589,3.9847044772839664,1
2078,5.764636549498524,2
2891,5.446764115255499,1
9230,9.943907767842122,1
1797,3.403632986577109,2
2190,-1.4336503994491714,3
7668,10.338861889309541,0
6353,8.487718078663717,2
7014,2.7576976340938884,2
3426,20.897613491274747,0
6687,8.090344817392456,1
1087,3.173462991734902,1
9411,3.1866330354895704,1
212,3.7104274401143824,3
3057,1.1089036594549704,3
1406,8.760973403865247,2
4895,3.0485256412429442,2
10379,3.5575874814358883,0
9775,15.823894218567588,0
12414,5.193047842976962,1
8018,-1.2733975962406627,2
1421,6.725926366631546,0
517,-0.7037929036785417,3
10837,6.836605922927175,2
6812,2.431396432170018,1
11298,14.654302839956573,3
8752,6.705463331673254,3
9161,3.2491419363463163,2
7840,1.893440060539562,2
6452,-2.1758765449919815,3
7875,15.367722990798958,3
11940,6.198756122857432,1
10735,11.748955473091325,1
9330,2.8953255565951372,1
6142,5.25228784696918,1
11076,15.0466809788774,2
2125,4.858505210871045,1
3314,2.8834186827677346,2
138,6.3210962994789845,2
9437,8.204234452277582,1
1758,10.105898372482416,1
7852,-3.610973123034869,3
155,8.053841890811166,2
1515,3.1620840986674783,2
11595,7.4549875493149935,0
9728,8.510514996643177,2
5415,4.659963070780863,2
6488,1.8691821254838692,3
4333,24.13987722182378,2
10957,7.9346502758672655,3
6830,0.6601998283733085,1
5275,7.34872962189591,2
9053,0.5142789524106952,3
7669,0.8173502690656451,2
4357,3.076707403765411,2
8700,3.889192815844411,2
10416,5.995921514023446,2
3295,-2.5595368720427305,3
2807,3.0097174581709893,1
5383,5.576127930927488,2
11501,6.104069710300085,2
2287,11.437772294452138,1
10246,4.240125124482131,2
764,-0.32410963187976427,0
8526,-1.6551173890299056,3
12157,4.263960166475091,2
12541,5.664542613917279,2
10302,4.725561791879549,2
5982,2.8935707648420883,3
8998,0.8264604739510424,2
11745,10.013255542036342,1
8779,3.5905769969410386,1
2402,6.07118678156711,1
7870,-0.4803118747545557,2
10278,15.388410870613953,1
1886,3.3329824730928514,2
6652,11.046620298654938,1
10474,2.8638807074927914,3
6388,3.032830014708971,3
228,-1.4234624232953608,3
9669,1.6709047865000566,1
11088,2.0738348998100626,0
3761,0.21838065496679604,3
4919,2.375812935943623,2
4821,6.011652171393585,3
7383,13.321298420815742,1
