,P,Q,A
7256,0.09258318288599898,1,1
5611,0.8883816151810855,2,0
3727,6.3350745595452995,2,0
4674,1.46704981254026,2,1
7859,-6.224993193522538,2,1
6798,3.0227338732592264,1,0
11105,7.927374858988699,0,0
5338,0.8909973777671795,2,1
5767,3.649394836284925,1,0
2550,-2.3691539084330144,1,1
4842,3.0163497097048557,2,0
6836,6.7411652378331945,1,0
11372,6.135718229300922,3,0
677,-0.37861082293245873,2,0
10934,8.830823130891147,1,0
8027,10.89126154041757,2,0
8811,13.75576205723067,1,0
5805,9.587031517107333,0,0
9814,10.408736763009891,2,0
8585,1.6027972509824988,2,1
10776,9.077652998202675,2,0
11264,0.7140634527631882,1,0
8594,2.0447240784781426,2,1
3540,6.601258825800259,0,0
2847,6.413790870565978,1,0
4792,-0.9327480566285837,2,1
231,4.674268875859813,2,0
9933,4.405010479012382,2,0
1216,1.6222306506332669,3,1
5057,-4.729384363233759,2,1
3899,11.745307917904901,1,1
9228,8.204234452277582,1,0
2640,3.369006920142777,2,1
9178,5.493239023646086,1,0
9926,1.7905595618539825,2,0
5214,-1.7964239378569156,3,1
7422,4.475061685057215,1,0
7919,5.124465208435246,3,1
7076,4.077330726821401,1,0
5208,6.054216764286551,1,0
6338,5.81983218389835,2,1
4238,3.6469861480735553,3,0
6294,-0.8987162034649243,1,0
8743,1.7283039097918642,2,1
396,0.6225282105199345,2,1
184,13.613629145282555,1,1
5845,5.102270990174523,2,1
1225,13.392539319931377,2,1
8565,6.867967993540528,0,0
10402,9.133365169708846,3,0
11572,-0.26717016805656724,1,0
2055,-0.7303451020057223,3,1
11355,1.3254271468136334,2,0
10184,8.747016625085218,2,0
4484,16.72857139758562,1,0
4091,2.3546317430259696,2,0
5052,3.7287488485025393,2,0
4464,9.843006281538614,0,1
165,-0.5492712277161962,1,0
6465,-2.555237195183192,3,1
10134,12.902485677561076,1,0
11184,2.4816149202486706,1,0
3258,5.440057165937879,2,1
2599,3.8653489384858077,2,0
5384,5.951842812434062,3,0
6814,4.061008306500944,2,0
10058,6.917376148704136,2,0
10632,0.008092169494709367,2,0
2816,6.033467311607835,3,1
10974,3.306921552240902,0,0
4130,0.656446796170285,3,1
9728,0.7280485920779247,1,0
5149,2.9341423800676223,1,0
9512,14.572057449006213,3,0
1251,0.3092553489497456,3,1
11050,8.315206829701866,1,0
5099,5.586664591499843,2,0
3207,1.391855235219438,2,1
6747,13.083342149431052,3,1
5747,7.342692014026493,0,0
1350,-0.9480120406363054,3,1
6308,2.5371724337380415,2,1
8281,5.036194716963628,2,0
7913,6.397891595081145,2,0
10707,7.972822970445257,3,0
11512,3.7574608896758925,1,0
9848,8.244343941169738,2,0
8334,2.285205811198765,3,1
1355,4.850644739970844,1,0
10201,4.917723085659583,0,0
5630,3.8191833347454844,1,0
7595,4.270294308568533,2,0
10244,5.818271118002138,2,0
1803,3.659877786797927,2,1
2420,6.991467978266034,1,0
1929,2.6735896338400686,1,1
5531,0.372881002802147,2,0
8394,21.61352716190498,3,1
7346,9.65543529882573,2,1
8115,9.159928371488471,2,1
1059,7.523478175972485,3,0
10830,5.694035323440884,1,0
2955,16.726355728858227,1,0
735,-2.129012605605634,1,0
11357,1.2340999426490322,1,0
5933,4.303561219855884,2,0
5403,0.7418879657213665,3,1
6177,5.669347734448744,2,0
499,-0.7031924999777317,3,1
11878,7.141300271791158,3,0
2410,1.7393762465817173,3,1
9898,8.452952485455704,2,0
11686,12.53162358267615,1,0
10043,-0.04040674501438435,3,0
1928,-1.5168619677005886,2,1
5523,2.9820999029760453,1,1
7391,-0.8034003682820066,2,1
4684,1.6853710365109633,1,0
1566,7.842701331925961,3,0
6283,-0.2803956875063476,2,0
1436,11.721531482846418,2,0
8169,5.006856714055733,1,0
11827,7.155000737087714,0,0
2915,1.0482622744073065,2,1
3980,-0.11517987122139695,3,1
1759,9.636927956655107,2,0
364,5.594740322109078,3,0
279,5.750664164283933,2,0
8816,3.9134003225446916,2,1
11870,2.619164296504075,3,0
6395,1.8363149436086057,1,1
1685,6.532509615456712,0,0
1173,4.129327723409689,2,0
8227,2.6244441046100873,3,1
9945,13.19466680429911,2,0
2175,5.217859586333953,2,1
594,14.285076999192068,1,0
7138,-0.021206059849368353,2,1
3415,3.0947218735091377,1,0
1746,0.5610290706947192,3,1
8278,14.0887670236372,3,1
5295,3.8613595227209867,3,1
1438,4.62739588445569,2,0
8296,2.987572066474001,2,1
7896,3.9943139752277075,0,0
6439,4.845103264100879,3,1
5437,-0.8739811482296282,2,1
6663,8.200412393386827,2,1
8980,3.42523921504823,1,0
8422,4.593614566994494,2,1
9815,13.999766641115425,3,0
10741,0.41010369326537377,2,0
7055,1.824757170252177,2,0
3436,7.779207158833222,3,1
978,8.49584132542282,2,0
8732,3.6193344438834867,2,0
10313,5.9057133838597275,2,0
3580,4.062885562313884,1,1
9663,15.590204784021195,1,0
3348,7.546259499509914,2,1
10110,2.5204260281835307,2,0
1943,4.175915961679193,2,1
10815,4.04393164671874,0,0
2152,5.066931084352539,2,0
10009,11.16278874062565,1,0
10509,10.103726462369305,0,0
1375,15.48423904180833,2,1
9341,3.1185572709961162,2,0
5787,4.925111163141117,2,1
11535,3.246442550660024,1,0
5017,5.418507592198765,3,1
2992,14.403325421619918,2,0
920,3.1910628058937665,1,1
9860,4.775533322450933,2,0
6483,11.666612939663697,1,0
8671,4.843906299446447,2,0
869,2.255168874865806,0,0
2095,3.304165920175346,2,0
6319,3.8443753080654974,2,1
8089,10.102184425159454,1,0
7844,1.3040017833892894,2,1
4720,-0.5286935900086132,3,1
4903,7.492809875122983,2,1
6225,14.192085904557663,2,0
10793,6.1387354264147165,2,0
2090,1.2455706447351265,1,0
16,1.425775169656687,2,0
10223,17.05205118413238,1,0
9985,11.748955473091325,1,0
5238,6.053765821784731,1,0
9003,5.970517560149308,3,1
8319,-0.3474193388917606,3,1
8410,11.029531828862678,3,0
3087,2.4371112246800735,3,1
1240,12.982944065507928,1,0
6441,-0.49332083584007425,2,1
10635,5.029361443716492,1,0
5225,2.9116231971414095,2,0
9666,-0.7170355900446772,2,0
8260,5.227354683718925,3,0
2256,5.872262690230209,2,0
1729,2.494579007020169,3,1
901,9.01071469045634,1,0
2244,2.588951592100105,2,1
2604,19.48291690908804,2,1
148,2.8345234671337867,1,1
9208,8.307727814793452,2,0
39,7.328925532656104,3,0
240,7.478477317651353,1,0
10073,6.127918840631937,1,0
10688,3.122062262724851,2,0
9621,8.355390349828538,2,0
2799,6.05855203545264,1,0
11192,5.69170402422477,3,0
4907,2.532452680006693,0,0
5118,16.4674509288865,0,0
7441,0.17178849943826724,1,1
2551,2.1111185302947497,2,1
8083,4.656015349773639,2,1
707,-1.8488067969948736,2,1
4210,4.861195373255841,1,0
3221,3.3572285098487535,1,0
8586,4.846029860945642,1,1
1772,2.3835532003354927,3,0
1946,5.743806754915953,1,0
4064,-1.7042700345832715,2,1
6170,0.08369391496536993,2,1
10534,1.4510425717463833,2,0
9214,2.8176394920710015,1,0
888,1.6603108212155644,3,1
2993,2.6500695952012405,1,1
3146,0.034619602643302105,2,0
57,1.133186252468008,2,0
3100,5.076719349664435,2,0
4824,-0.148446199038907,2,1
331,14.64390840279646,2,0
11538,6.479119924972332,2,0
2863,-0.29782866635057104,1,0
3223,-5.692343457550231,3,1
2876,8.522228412679382,1,0
2910,0.005105945483250496,2,0
3952,0.8759189860916292,1,0
300,-0.4142764287728725,3,1
5890,13.730746235718428,3,1
10947,1.8316351518970393,1,0
9330,1.6709047865000566,1,0
9905,12.926711200666428,1,0
4875,-1.9832781954970558,1,1
7165,4.018453179992134,2,1
2183,3.0436061879022964,2,0
6679,8.768665531274749,2,1
2228,-1.9626342619683546,3,1
9690,11.534880744160736,3,0
9037,5.7051539684109835,2,0
8629,0.24890008608391456,1,0
461,3.730755690913438,2,0
5882,6.590285974999345,0,0
10310,14.488567667520542,2,0
348,7.282808698361086,1,0
7065,0.6356266102794188,2,1
2621,-0.41835243161539903,3,0
897,5.965977525442572,2,1
6092,6.6709705722310915,1,1
8010,4.289600026421027,2,0
7566,2.2771187920391687,2,1
1076,8.411074685535068,3,1
2950,3.7980533859844434,3,0
5545,14.538201966298246,0,1
996,1.6936339929410238,1,0
2140,-1.0945769610029723,3,1
5335,2.218089257006531,2,1
11121,1.1262324437463551,3,0
2052,3.3046863721196096,2,0
6945,8.219178582781351,1,0
1536,9.176031665750179,2,0
6759,3.0921417294331786,2,1
783,-0.26166297907765745,2,0
6978,5.046987552099576,2,1
8527,0.2934230496425916,2,1
3795,-1.5025277124644612,2,1
9713,3.5575874814358883,0,0
8918,5.6679055781774,1,1
1262,-5.635482110095078,3,1
8377,7.355568808563678,3,1
2988,7.299099628939274,1,1
4125,3.6764426478782877,0,0
674,-1.7167767182098976,1,1
10579,-2.72535756654285,1,0
10977,5.271327214983089,2,0
2873,2.4254722422175785,2,0
11342,8.927607924992161,2,0
6329,4.153411442915678,1,0
220,17.20535711733371,0,0
5249,0.7325528535657422,1,1
5137,6.451908285782633,2,0
10034,5.06858923300116,1,0
17,1.7232785990840578,3,1
8790,4.640039217606082,0,0
4856,3.8415602172867507,0,1
4034,2.585711941148544,2,0
7383,13.321298420815742,1,0
11652,9.607708514916075,1,0
10916,4.610679826939892,1,0
10837,2.700970433704731,0,0
1532,-2.4519729098386454,3,1
7635,6.200987874229209,3,0
1192,0.8823113070645133,2,0
2050,8.605240327330696,2,0
6358,8.54996703816998,2,0
4342,3.667859698363959,2,0
8454,6.808237100448488,3,0
7932,1.0759502823262392,1,0
11632,8.854926493398567,1,0
11573,1.9019110416762801,3,0
6185,5.529952908088358,2,0
3825,8.284488267639539,1,0
7341,3.2428650277187727,2,1
555,1.3684512887987192,3,1
8428,2.488183211539234,2,0
10269,9.512704185995023,1,0
6470,6.892507841365653,0,0
6812,2.431396432170018,1,0
139,4.819548720284982,2,0
8827,5.893326251112571,3,1
2911,9.519064176250595,2,1
9188,11.275661891984274,0,0
3203,1.1086818073583082,2,1
10309,12.358933532850955,0,0
4442,0.9705518440536862,2,1
4475,-0.4861747681553039,2,1
3149,1.0016926813608031,2,1
3520,0.6916300394620672,2,1
4940,2.9714148598500087,1,0
906,2.508175928553362,2,1
2343,4.520142787785172,1,0
9414,2.7319362451027174,3,0
4426,12.917738109000107,2,1
8443,1.0388285449094021,2,1
75,-4.553782183768341,3,1
207,2.0266877446768214,2,0
2155,7.488718390134369,2,0
9597,7.957572916018053,1,0
2293,-0.03093058012455946,3,1
5929,5.264274454701777,1,0
182,5.805242158615279,2,1
9018,-1.8439922361215872,2,0
648,7.980901508787192,2,1
10806,3.960843766942482,2,0
2667,0.13681991510082359,3,1
2084,6.888159528255003,1,0
9446,1.8597972895919233,2,0
931,3.866500912439758,1,1
3865,0.7461198856300572,1,1
1245,1.700137153823666,2,1
3725,5.743106096861777,1,0
9069,6.480182600469881,1,0
7095,5.988297412972409,3,0
8333,17.805183113631593,1,1
9672,5.139622581720285,0,0
5624,-0.16252891503606293,2,0
5383,5.576127930927488,2,0
11040,16.850037817895817,2,0
8148,10.254037596336572,0,0
3252,2.8625038849082323,2,1
4961,8.018614128274208,2,1
5543,8.173860638249497,1,0
1620,4.572850805251355,3,0
7600,4.72862075791092,1,0
418,7.373478187525691,2,0
3491,12.6993233383857,1,0
1408,3.9224999382972303,2,1
5430,6.469117139253891,2,0
10151,6.9808614401441496,2,0
10409,14.120001595818778,3,0
2987,-4.725549401698044,3,1
10277,2.6012565895433255,2,0
6161,26.182778418020273,3,1
3496,-0.27451217406630213,3,1
2806,9.909376044150722,2,0
11950,1.6249387731659568,1,0
7636,4.489189579341138,2,0
11143,3.7120551804186754,3,0
9460,1.8686430904349731,1,0
10464,22.942444913994155,2,0
10847,8.712558173235664,0,0
8643,6.848629405084932,2,1
11312,6.91752016103422,2,0
1775,3.886404849088295,2,1
3205,0.11687880837273257,2,0
2030,12.656439295404741,0,0
9754,11.84156098536894,1,0
5962,12.257143902696285,1,0
1674,-1.5363615294105806,2,1
6596,2.973867838808816,3,1
1801,4.687205872053376,1,0
11544,11.523060732114937,3,0
1905,5.88140007572349,0,0
5683,8.750638213311484,2,0
8489,9.946364438024899,1,1
8797,4.984854896325946,2,0
11848,1.049999421243674,1,0
4849,6.503912707026011,1,0
3200,13.845418760023344,3,1
7233,21.591322648865244,3,1
4488,1.5985736389095526,2,1
9984,6.6279320969071005,3,0
2094,6.853057543879679,2,0
1365,1.8859268992430973,0,0
9402,-0.07086112622491436,0,0
1855,2.446952501819008,1,0
5111,3.165909414100609,1,0
4305,5.738423334542642,0,0
9423,9.138319966024886,3,0
6217,4.114694342699562,2,1
7737,0.09791660342537478,2,0
1404,4.709297843137887,2,1
7113,0.5420949996130828,3,1
10713,1.9212606934526903,1,0
11005,0.6527898382138089,2,0
2567,5.654027173485784,2,0
6201,2.803043308329138,3,1
9872,4.443103799376377,2,0
933,14.035998447491444,0,0
3963,7.461947102458078,1,0
11034,8.020434756782725,1,0
3555,-5.4481429880528545,3,1
10353,-2.8530370473101008,0,0
10512,3.9027746318679344,1,0
9071,2.338531634246495,1,0
5400,1.5088183651025409,1,0
6435,2.545941892684981,3,1
226,-0.36130107721146676,2,1
9546,2.422342515300848,2,0
3707,10.236472455260715,1,0
11060,7.301913396804844,0,0
7297,25.160864021829703,2,0
4493,4.624078847604508,3,0
737,1.4067580076413377,1,1
9266,8.766351219359967,2,0
10466,0.13362713245815594,2,0
5943,9.212449368150592,2,1
11908,3.917033437910071,2,0
4632,4.587699537447021,3,1
9226,2.5635801661394004,0,0
3753,4.6689175270507155,2,0
5391,-3.2356415135919336,2,1
5907,2.7733748243752423,1,0
2610,4.395881404674386,0,0
7496,11.595239716831683,1,0
1211,0.7736441506759357,1,0
314,6.735418911761335,1,0
8409,-1.0739440196141934,3,1
2502,4.26073193846086,3,1
1887,3.4597232317165965,3,1
6197,-0.47823440339620227,2,0
2695,-0.5576734548548068,2,1
3712,0.8136573288531226,2,1
10912,28.901843904631004,0,0
5677,3.5286094281868454,2,0
6182,12.61512203590095,2,0
7646,2.8858630440250796,1,0
3493,5.154091552141595,1,0
11470,10.826720696903395,1,0
10085,4.430057687901911,0,0
4620,3.3373174367021843,1,0
9649,8.668779646515198,1,0
5114,10.174507862010882,3,0
1995,-1.1515610454980258,1,1
4016,2.58216648430668,1,1
3224,7.5576853670905715,2,0
2721,6.871274186147863,2,1
3059,9.424852812975272,1,0
659,10.915281111924482,2,0
11433,16.95465009851826,2,0
2560,2.4349578902806064,2,1
5685,2.1673745310052563,1,1
10751,6.104069710300085,2,0
9965,6.774930611997256,3,0
10351,0.03676920064004552,1,0
7829,0.1445742121787732,1,1
5475,8.898292867999832,2,0
4083,9.211944332048608,1,0
9098,3.5917693392901064,1,0
8470,2.5767527076723242,2,0
11127,5.239992009944718,1,0
878,1.4389269352638685,0,0
4757,5.4311824090091605,2,1
2372,-3.210061025421357,1,0
10762,2.08741243899149,2,0
11531,14.15061995113411,0,0
10717,3.245509686215591,2,0
2884,1.6649759131530681,0,0
5494,0.07801626517178284,1,0
3569,2.592810248480963,1,0
4772,9.627393036670908,1,0
11069,8.590820572132312,3,0
6289,0.8537809363448929,3,1
2272,0.7911749287326335,2,1
5793,1.7952128899931123,1,0
3694,9.501722796012862,3,1
6734,1.5264391922541622,3,1
11451,5.245693952239302,1,0
10729,1.9017585644986992,1,0
10008,-0.11330898341781115,0,0
8274,3.5967930758084563,0,1
9198,11.679215343915775,1,0
3619,5.421744413270339,1,1
9242,4.580490319192744,0,0
6810,5.247229984900599,1,0
8692,-0.1692809414266674,1,0
1866,6.3723431190972,3,0
11564,0.9599378654659168,2,0
6644,4.536315575240332,2,1
8802,6.002934874229876,0,0
5418,4.979013637068366,0,0
3266,4.9366368127851,1,1
8270,10.092559593949119,3,1
11527,5.422106081764055,2,0
10834,3.364302237935659,2,0
1339,2.4304910406772358,2,1
9483,12.241887597236419,1,0
7771,5.935991256164252,2,0
4137,-3.7374220311951665,2,1
11779,4.884884413484389,2,0
10592,2.6560212065870004,2,0
3272,9.709510234055891,1,1
8126,0.8840922911319122,2,0
8875,9.683460976717049,2,1
11015,5.520547626004772,2,0
1587,5.488236714413365,1,0
10341,2.231110092579771,1,0
10581,4.328643191334521,2,0
10022,5.298524335997284,2,0
1249,21.17137954976297,3,1
11070,-2.2381820108169515,0,0
1809,2.871925827246328,2,1
8996,0.47526602705012655,0,1
6462,2.6014477902925046,2,0
1001,4.731316040759283,0,0
7342,4.628020112282283,1,0
260,-1.6843179003238224,3,1
8196,8.407813708935524,2,1
5568,0.9658842284131012,3,1
7642,-0.8458614592067416,1,1
1675,7.7912626381898145,2,1
6752,0.045119988602342787,1,0
4805,3.292244434840101,1,1
11800,5.410689458691547,2,0
9911,4.4832391688880575,0,0
10609,-1.3052716466934409,1,0
9046,1.8982324270174924,2,0
6093,3.970257665677853,3,1
3498,11.758486206300006,2,0
4690,8.668346305575845,3,1
8804,5.562657229326158,3,1
8228,5.721722879461719,1,0
7030,4.397580213348681,2,1
4364,10.680255031523956,3,1
263,6.50616442561868,0,0
6554,-0.3062694504399355,3,0
4199,13.330774938744751,2,1
257,-2.704461924425166,1,0
6604,0.15486625548266497,2,0
7392,10.850754954401154,2,1
7481,0.49361312114137323,2,1
4895,3.0485256412429442,2,0
6640,11.84508284403183,2,1
9496,6.091423574717897,2,0
536,2.0769621232224282,2,0
11217,7.810712520799166,1,0
7936,2.2658143288163495,2,1
6719,8.109753926208786,3,0
5719,-0.27590054551195253,1,0
8440,14.632198770255465,3,1
9461,6.5384569773866055,1,0
8812,-2.9291103576946176,3,1
583,0.7366187591361559,2,1
10605,6.762382064102974,0,0
9357,3.097876865687002,1,0
1026,4.168623991178673,3,0
5262,4.463518681341583,3,1
482,5.63252179662656,2,1
6234,6.400292547839657,2,0
6972,13.295249536546947,2,1
9152,3.564974735214763,1,0
5973,0.7480884663264171,1,1
11788,0.6628723143691855,1,0
8935,0.3989850719689114,1,1
11792,3.3994184521029664,1,0
9644,7.1527563960290745,1,0
7278,7.765717731368933,2,0
6123,-1.6613896099810956,2,1
2356,1.3130097108007717,1,0
224,-0.4749671937772044,2,1
9042,-0.8760994384860301,1,0
9899,5.131669425178146,1,0
3529,6.342392996096791,3,1
2216,2.1676308590294204,0,0
2549,8.799396026917506,3,1
1646,1.8571951007050038,2,0
755,6.731079126735765,2,0
4446,10.914779023908904,0,0
2118,11.45473167110767,1,0
3169,4.759240671527586,2,0
10595,1.750302484084224,2,0
9526,11.544176438700147,2,0
4704,-2.3986780562649064,1,0
6913,8.488982587389774,0,0
11732,3.3563387374192635,2,0
60,2.298319613713808,1,0
4241,-2.2668300555906207,1,0
8517,-2.273927118070616,2,1
10002,6.316401317340997,1,0
5323,2.6762990262044433,3,1
6539,4.84299958814527,2,1
5016,7.323748554197364,1,1
11757,12.450403964725922,2,0
3327,5.032606451695191,2,0
1811,6.777905000776477,1,0
8985,4.1408222469195,1,0
5885,0.44538240134985774,1,1
8146,10.097533450155561,2,1
9175,6.268130199422719,2,0
7023,-1.1759398822993057,3,1
10406,-0.5763194963808438,0,0
2029,4.975349448430018,1,1
2144,3.429020603503297,1,1
3903,4.775146114589406,1,0
4889,-1.9273373157933453,1,0
9079,8.254470441865891,2,0
5760,10.097367876783194,0,0
8544,13.903885686108591,2,1
10810,6.690621011980112,1,0
5141,6.236227818809642,3,1
5518,4.01352950865955,1,0
4884,-3.878683659567778,3,1
3355,9.087761240835059,2,0
1369,7.332056125517947,0,0
7067,4.687366810953286,2,0
10125,3.861384466873533,0,0
2496,0.3247710244096069,2,0
1237,9.787837763313684,2,0
2943,3.3624572408501097,1,1
9864,4.562699167303619,1,0
10326,15.0466809788774,2,0
10764,2.7321398201654294,3,0
11681,11.632211987652742,2,0
2944,5.174533698613631,3,1
2565,-1.6768336615772705,1,1
1330,2.5047645583279845,3,1
3277,0.5829896475101666,1,0
10654,3.7590601849324528,3,0
1013,4.2823094200947684,3,1
11093,7.735319202491933,1,0
315,7.773211571251501,3,1
5870,-4.0593395194599475,1,1
7888,4.084836517429847,3,0
3633,0.2876572117066778,2,1
10307,5.7032992719317885,2,0
6143,2.3611366843388994,2,0
2854,4.622687042465427,1,0
103,3.106448073968128,1,0
1157,8.981788649624443,2,0
1715,7.1536022620344974,2,0
8926,8.233591578399865,1,1
6078,-1.6121860183997951,3,1
2171,4.922191339752271,1,0
9885,4.849049207514258,2,0
7672,3.8317381967270467,1,0
2576,13.569929276074596,1,1
5014,15.289012589825742,2,0
4932,10.399643907695053,2,0
9420,9.57475045389233,1,0
7823,6.115368618608495,1,0
5853,3.7736138124781347,3,0
5949,-2.333754855852111,3,1
11791,5.664542613917279,2,0
2310,0.680447325548168,2,1
10122,3.1980524087769933,3,0
5199,13.387689399412984,2,1
8176,1.7509522140737093,1,0
687,4.324919497901326,3,1
8887,9.25330652107877,2,0
2459,7.455412945512103,2,1
4018,13.386581108608018,2,1
12,10.228306157684997,3,1
3811,6.294948860591247,2,1
5091,4.296429843908781,1,0
6909,6.351870086684875,0,0
3644,-2.8869259644493552,1,1
11154,7.601351550160005,0,0
1327,5.896864999359458,2,0
7747,-1.204705485330995,0,1
127,5.504426257537121,3,1
4853,3.676194495228565,1,0
5289,-1.4043897182701983,2,1
9542,3.801411713863256,1,0
4523,3.5439193063523566,2,1
5379,0.28211487176028616,3,0
9036,4.042613041068269,1,0
7416,9.439906231222304,3,0
11101,1.7077966632611732,0,0
8367,4.044277264702769,1,1
2326,5.8698871829064005,3,1
5621,12.122495052478492,3,0
54,2.347980260650777,1,1
3047,2.1521617407856244,3,1
5041,9.309748727017777,3,0
3220,1.603041218578694,1,0
4333,24.13987722182378,2,1
7354,1.3308833973719656,1,0
8835,6.924677041888399,3,0
2501,1.7040197526257885,1,0
6789,2.7573583422009142,3,1
9471,2.68808251788241,1,0
2807,3.0097174581709893,1,0
1520,4.739817818097086,3,0
8332,3.9950435105276254,3,1
4575,10.54978311616711,0,0
9693,20.00828063134462,2,0
2530,0.8042831786409985,2,1
4239,7.74807156404447,3,1
7011,2.414109609093134,2,1
2288,9.52500995559802,2,1
1133,9.842507893383685,3,0
1725,3.9780597588603848,1,0
2518,-1.0114674219583635,3,1
9880,5.7394596168486345,2,0
11293,8.1636727668589,2,0
634,0.48428805224675076,3,0
831,0.472932775746915,2,1
14,3.062372308877235,3,0
5,6.160864404639307,2,1
3927,10.635180792393667,2,0
1289,15.324419202302902,0,0
7993,0.36194501777229204,1,0
1669,5.225012163023959,3,1
4396,4.318377973001881,3,0
11944,2.384945315442568,1,0
7627,6.488729641619871,3,1
9213,7.868835852079286,1,0
7099,0.166503757248893,2,1
918,4.012236415979233,2,0
8501,2.1415413131165004,3,1
8986,-3.021258950296027,2,1
8537,8.481867398206067,1,0
3719,9.109820628118033,2,0
5759,17.219823040067748,0,0
3606,8.72583010664368,2,0
1955,2.5144063917438984,3,0
9594,11.870524600969508,2,0
1297,11.42905950006434,2,0
6760,17.544094748410856,0,0
6084,0.9056288369815411,1,0
5592,3.8779826079159863,2,1
8230,2.99541521134685,3,1
9144,9.372250095248944,2,0
7277,0.5994163304267128,2,0
2893,5.227986328412671,3,1
6592,2.5417063499159567,1,1
2292,3.0382729325403752,2,1
8152,-0.14332211113924687,3,1
6550,1.5332246219554038,3,1
4143,1.8907955749607015,2,0
3501,6.426258585866962,3,0
6491,3.935017232761925,2,0
8464,10.158314876997814,3,1
3192,-1.1454914400345384,3,1
6243,13.317837854404377,0,0
5003,16.66929352752568,2,0
9102,3.605531064385019,2,0
3011,4.5069920458146235,2,0
7898,8.917990360494175,3,1
3239,3.8335002728857237,3,1
2698,8.76970407279086,3,1
7548,2.379277262924962,3,1
5552,1.8109782046204899,2,1
8256,11.501752792087718,3,0
3195,1.656022386594071,2,1
5083,1.2856143492858614,2,0
11244,5.461108844692803,2,0
738,0.7298563480856046,2,1
4656,6.718065813352103,2,1
11132,2.9478136694639954,1,0
1265,4.723951257440818,2,0
7208,4.677212094457993,3,1
3037,3.8573428413426223,3,1
8280,-0.14715843091936032,2,0
7096,4.23408761770149,0,0
5037,5.61326187786332,2,1
1951,-1.512751655792206,2,1
11874,2.4472693741272162,2,0
8649,-2.0707271028663357,2,0
