,Y
11573,0
6185,1
3825,1
7341,0
555,0
8428,0
10269,1
6470,1
6812,1
139,1
8827,1
2911,0
9188,1
3203,0
10309,1
4442,0
4475,0
3149,0
3520,0
4940,0
906,0
2343,1
9414,0
4426,1
8443,0
75,0
207,1
2155,1
9597,1
2293,0
5929,1
182,0
9018,0
648,1
10806,1
2667,0
2084,1
9446,0
931,0
3865,0
1245,0
3725,1
9069,1
7095,1
8333,1
9672,0
5624,0
5383,1
11040,1
8148,1
3252,0
4961,1
5543,1
1620,1
7600,1
418,1
3491,1
1408,0
5430,1
10151,1
10409,1
2987,0
10277,0
6161,1
3496,0
2806,1
11950,0
7636,0
11143,0
9460,0
10464,1
10847,1
8643,0
11312,1
1775,0
3205,0
2030,1
9754,1
5962,1
1674,0
6596,0
1801,1
11544,1
1905,1
5683,1
8489,0
8797,1
11848,0
4849,1
3200,1
7233,1
4488,0
9984,0
2094,1
1365,0
9402,0
1855,0
5111,0
4305,1
9423,1
6217,1
7737,0
1404,0
7113,0
10713,0
11005,0
2567,1
6201,0
9872,1
933,1
3963,1
11034,1
3555,0
10353,0
10512,0
9071,0
5400,1
6435,0
226,0
9546,0
3707,1
11060,1
7297,1
4493,0
737,0
9266,1
10466,0
5943,0
11908,1
4632,0
9226,1
3753,0
5391,0
5907,0
2610,1
7496,1
1211,1
314,1
8409,0
2502,0
1887,0
6197,0
2695,0
3712,0
10912,1
5677,1
6182,1
7646,0
3493,0
11470,1
10085,1
4620,1
9649,1
5114,1
1995,0
4016,0
3224,1
2721,0
3059,1
659,1
11433,1
2560,0
5685,0
10751,1
9965,1
10351,0
7829,0
5475,1
4083,0
9098,0
8470,0
11127,1
878,1
4757,0
2372,0
10762,0
11531,1
10717,0
2884,0
5494,0
3569,0
4772,1
11069,1
6289,0
2272,0
5793,0
3694,0
6734,0
11451,0
10729,0
10008,0
8274,0
9198,1
3619,0
9242,1
6810,0
8692,0
1866,1
11564,0
6644,0
8802,0
5418,0
3266,0
8270,0
11527,1
10834,1
1339,0
9483,1
7771,1
4137,0
11779,1
10592,0
3272,1
8126,0
8875,1
11015,1
1587,0
10341,0
10581,1
10022,0
1249,1
11070,0
1809,0
8996,0
6462,0
1001,1
7342,1
260,0
8196,1
5568,0
7642,0
1675,1
6752,0
4805,0
11800,1
9911,0
10609,0
9046,0
6093,1
3498,1
4690,1
8804,0
8228,1
7030,0
4364,1
263,0
6554,0
4199,1
257,0
6604,0
7392,1
7481,0
4895,0
6640,1
9496,1
536,0
11217,1
7936,0
6719,1
5719,0
8440,1
9461,1
8812,0
583,0
10605,1
9357,0
1026,1
5262,0
482,0
6234,1
6972,1
9152,0
5973,0
11788,0
8935,0
11792,1
9644,1
7278,1
6123,0
2356,0
224,0
9042,0
9899,1
3529,0
2216,0
2549,1
1646,0
755,1
4446,1
2118,1
3169,1
10595,0
9526,1
4704,0
6913,1
11732,1
60,0
4241,0
8517,0
10002,1
5323,0
6539,0
5016,0
11757,1
3327,0
1811,1
8985,1
5885,0
8146,1
9175,1
7023,0
10406,0
2029,0
2144,1
3903,0
4889,0
9079,1
5760,1
8544,1
10810,1
5141,0
5518,0
4884,0
3355,1
1369,1
7067,1
10125,1
2496,0
1237,1
2943,0
9864,1
10326,1
10764,1
11681,1
2944,0
2565,0
1330,0
3277,0
10654,0
1013,0
11093,1
315,1
5870,0
7888,1
3633,0
10307,0
6143,0
2854,1
103,0
1157,1
1715,1
8926,1
6078,0
2171,1
9885,1
7672,1
2576,1
5014,1
4932,1
9420,1
7823,1
5853,1
5949,0
11791,1
2310,0
10122,0
5199,1
8176,1
687,0
8887,1
2459,1
4018,1
12,1
3811,1
5091,1
6909,1
3644,0
11154,1
1327,1
7747,0
127,0
4853,1
5289,0
9542,0
4523,0
5379,0
9036,1
7416,1
11101,0
8367,0
2326,0
5621,1
54,0
3047,0
5041,1
3220,0
4333,1
7354,1
8835,1
2501,0
6789,0
9471,0
2807,0
1520,0
8332,0
4575,1
9693,1
2530,0
4239,1
7011,0
2288,1
1133,1
1725,1
2518,0
9880,0
11293,1
634,0
831,0
14,0
5,0
3927,1
1289,1
7993,0
1669,0
4396,0
11944,0
7627,0
9213,1
7099,0
918,0
8501,0
8986,0
8537,1
3719,1
5759,1
3606,1
1955,0
9594,1
1297,1
6760,1
6084,0
5592,1
8230,0
9144,1
7277,0
2893,1
6592,0
2292,0
8152,0
6550,0
4143,1
3501,0
6491,0
8464,1
3192,0
6243,1
5003,1
9102,1
3011,0
7898,1
3239,0
2698,1
7548,0
5552,0
8256,1
3195,0
5083,1
11244,1
738,0
4656,0
11132,0
1265,0
7208,0
3037,0
8280,0
7096,1
5037,0
1951,0
11874,0
8649,0
1886,1
11853,0
9694,1
10879,1
297,0
1756,0
10193,0
3586,1
4529,0
2125,0
5431,0
5275,1
3910,0
5802,0
985,0
6536,1
4300,0
3695,0
2792,1
9059,0
10229,1
1932,1
10964,0
3243,0
5790,1
1421,1
6014,1
7292,0
3301,1
4688,1
9463,0
1754,0
3994,0
3295,0
7242,0
9011,1
4590,1
3090,1
4280,0
988,1
572,1
219,0
3132,0
10482,1
7074,0
8965,0
11735,0
11991,1
3562,0
10820,1
7304,0
1160,0
6765,0
7782,1
2173,1
9259,1
2226,1
4618,0
11327,1
3783,0
11661,1
1145,0
4761,1
4740,0
3374,0
5179,0
11140,1
11952,1
11107,1
7363,0
3451,1
5290,1
4424,0
8210,1
7761,0
2355,0
3729,0
6804,1
7968,1
5401,0
3956,0
11418,0
7190,0
1810,1
3373,0
7008,0
10367,0
2475,0
8238,0
5212,1
11559,1
1542,1
2182,1
9215,0
10319,1
2321,0
5588,1
7225,0
11190,1
8149,0
564,0
7525,0
7040,1
4389,1
9179,1
3519,0
6367,0
3608,0
3488,1
3762,0
3658,0
4226,0
1658,0
10480,0
6389,1
5229,0
4478,1
6941,1
8161,0
3917,1
2186,1
1510,0
11492,1
5205,0
5978,0
10461,0
3616,1
4846,1
8990,1
7815,1
7200,0
4290,0
7507,0
3748,0
4501,0
7698,0
2386,0
1345,0
9104,1
4531,0
940,0
6727,0
4429,1
11228,1
4689,0
1264,0
5435,1
1062,0
9999,0
9297,1
11131,1
7873,0
6834,0
1429,0
7867,1
7033,1
3369,0
10530,1
9437,1
4959,0
11130,1
5563,0
9345,1
4840,1
2939,0
9194,1
7622,0
3735,1
10638,0
2032,1
1709,1
6825,0
7079,0
10998,1
538,0
6669,1
6328,0
2314,1
4881,0
6507,0
7796,1
6566,0
7339,1
7847,1
5283,1
4118,0
1214,1
5993,1
7368,1
5186,0
9654,1
6176,1
9077,1
7613,1
8998,0
10995,1
9484,1
6594,0
154,0
3706,0
9150,1
2330,1
3559,0
3463,0
2209,0
3404,1
28,0
3979,0
3841,1
1642,0
4431,0
11044,0
4065,0
2296,1
4526,1
708,1
9273,0
4450,0
11122,1
10675,0
8656,1
1444,0
2659,0
661,0
2233,1
11030,1
9622,0
2161,0
6577,0
9134,1
10692,0
439,1
6344,0
4609,0
7918,1
8150,0
11798,1
3358,1
8042,0
3271,1
1189,0
7741,1
11628,1
10507,1
10778,1
4589,1
277,1
11557,1
10567,0
2961,1
8631,0
9878,1
7579,1
1539,0
6183,1
100,1
9202,1
9095,0
8747,0
10445,0
2119,0
11820,1
638,1
3565,0
2665,1
2547,1
5101,0
4687,0
1543,0
8608,0
9745,1
6493,0
9845,1
9524,0
1752,0
823,0
11317,1
3319,1
6533,0
9331,1
7526,1
5356,0
9216,1
10851,1
3775,0
6347,0
7298,0
5972,1
9742,1
4726,0
405,0
8571,0
2423,0
7974,0
1659,0
2339,1
2892,0
4008,1
5667,1
11246,1
11925,1
7456,1
3486,0
6424,1
10886,1
4005,1
4914,1
6722,0
9568,1
5712,1
7813,1
9223,0
8480,0
7310,0
5826,1
4858,1
1228,0
10109,1
11834,1
3260,1
1710,0
11309,1
3456,1
11489,0
11408,1
1497,0
8633,0
464,0
1665,0
5191,1
2982,0
10259,1
2371,1
9519,1
7394,0
821,1
2091,1
10538,1
5711,0
7021,0
2678,0
7031,1
10701,1
85,0
10519,1
6910,0
4777,1
513,1
371,0
5481,0
2309,0
11785,0
7013,0
6287,0
8507,1
2396,1
4522,0
9566,1
5660,1
10709,1
3681,0
180,1
1033,1
3962,0
8615,0
11957,1
7601,1
10015,1
4744,0
4289,1
847,1
11362,0
6624,1
10968,1
3425,0
1705,0
3884,0
1707,1
233,0
11138,1
9349,1
3387,0
8197,0
6713,0
11139,1
7861,0
5221,0
6868,1
9873,0
11303,1
9107,0
5381,0
110,0
4513,0
3530,0
8163,1
2042,1
4695,1
8059,0
3048,1
6998,0
10364,0
866,0
1672,1
5350,0
1589,0
5558,0
1984,1
2968,0
4941,1
5635,0
4795,1
7238,1
11805,1
8766,0
8047,0
1993,1
7908,1
6341,0
7224,0
6530,0
10333,1
1666,1
8215,1
3057,0
2462,0
4724,0
477,0
2467,1
1386,0
10033,0
9275,0
1530,1
11664,1
9404,1
4303,1
7439,0
960,0
11990,1
702,0
10306,1
11285,1
3823,1
9746,0
7015,0
7222,1
8898,0
5081,0
4860,0
4693,0
6035,1
9516,0
3064,1
276,1
9419,0
8661,0
101,1
9650,0
11338,0
3393,0
3538,0
10398,0
5465,1
5645,0
8136,0
1154,1
10953,1
4855,0
1418,1
8156,0
10377,0
149,0
1363,0
6203,1
2007,0
5314,1
10039,1
1670,1
2403,0
690,1
1997,1
2788,1
11967,1
10548,1
5224,0
4372,1
10293,1
6127,0
2841,1
70,0
2589,0
10961,0
11423,0
10878,1
6228,1
11766,1
4157,0
386,0
4441,1
6573,1
4920,1
7883,0
2001,1
7758,0
2586,0
7824,0
11003,1
7587,1
6489,0
668,0
8299,0
11718,1
8870,0
9014,0
3798,0
1940,0
11520,0
187,0
391,0
131,0
410,0
11700,1
7708,0
390,0
2716,0
1183,1
8363,1
1122,0
1935,0
4928,0
7182,1
7778,1
6466,1
736,0
3041,0
859,0
830,1
4630,0
9886,1
10702,0
5090,0
11655,1
4328,0
6094,0
8522,1
1224,0
5407,0
9591,1
4797,0
5828,1
4521,1
4727,0
156,1
11111,1
9403,1
10413,0
11958,1
8663,1
797,1
7954,1
5244,1
3682,1
1883,0
3913,0
10361,1
8791,0
4088,1
2731,1
2575,0
2437,1
10750,1
3965,1
4089,0
5726,0
2019,0
1420,1
8899,1
3284,0
6499,1
6547,0
2157,0
3771,1
3351,0
6622,1
9657,1
11812,1
9766,1
4337,0
7731,0
1125,1
7073,1
10892,0
3853,1
7606,0
427,0
5721,0
7879,1
9784,0
2503,0
5055,1
8722,1
5881,0
3737,0
2192,1
10700,1
11873,1
6351,0
5058,0
2211,1
6209,0
5337,1
11994,1
6452,0
1654,0
6128,1
5119,0
7952,0
5934,1
3307,1
9826,1
952,0
326,0
9397,1
7389,0
7817,0
8285,0
11975,1
9596,1
6038,0
2232,0
2261,1
3728,1
9211,1
6300,0
5742,1
11676,0
2089,0
349,1
1494,1
11665,1
11220,1
9697,0
10357,1
10611,1
7792,1
609,0
10051,1
10162,1
10845,1
1843,1
2957,0
6088,0
6842,0
8693,1
4661,1
766,0
2087,0
7894,0
541,1
10494,0
2427,0
10304,0
8611,1
2797,0
2883,1
3375,0
11566,0
11289,0
9324,1
5701,0
10627,0
2789,0
2412,1
8703,1
11499,0
4879,0
6235,1
2834,1
10225,1
11650,1
4428,1
9931,1
629,0
10593,1
5029,0
6223,1
3453,1
6523,0
9971,1
7721,1
9576,1
7487,1
764,0
3421,1
10090,1
4388,0
1182,1
7260,1
9424,0
10867,1
11324,0
9444,0
5185,1
3161,1
8492,1
2278,1
1689,0
6590,0
731,1
6732,1
10522,1
7669,0
10496,0
2929,1
10074,1
7990,0
2239,0
10844,1
6795,0
2593,1
4540,0
2996,0
1466,1
11100,1
6856,1
3827,0
8212,0
5462,0
905,1
9240,0
6883,1
3693,1
8282,0
5413,1
6657,0
1335,0
2421,0
4921,0
5748,0
10103,1
1970,1
9373,1
7281,0
4310,0
4682,0
415,0
3329,0
8037,0
4401,0
5341,0
11261,0
2891,1
5457,1
8920,0
10065,0
11245,1
1726,1
9229,1
9035,1
2301,0
11956,0
2078,0
11633,1
2903,0
6192,0
2341,0
3275,0
7313,1
1786,0
4977,0
2174,1
5572,1
6055,0
5604,0
6555,0
5327,0
4023,0
6336,1
5583,0
4861,0
7328,0
494,0
8345,1
3788,1
4024,0
5784,0
3104,1
5425,1
8207,0
2956,1
10209,0
845,1
7624,1
4697,0
6113,0
2959,0
780,0
7664,1
8320,1
2920,0
647,0
9428,1
11267,0
9934,1
10218,1
7290,0
10350,1
33,0
5601,0
2020,0
4844,0
1798,1
3337,1
6873,0
7404,1
11916,1
3049,1
3809,0
8013,0
1079,1
3721,0
11447,0
5988,0
8800,1
3509,1
1431,1
7189,1
4216,0
2999,1
10602,1
4243,1
2643,0
125,1
6339,1
5725,0
6788,1
9418,0
4165,1
9994,1
11095,1
3596,0
286,1
6715,0
8358,1
6589,0
10347,0
10132,1
3953,0
4362,1
4641,0
10314,0
2583,0
4893,0
2995,0
8306,0
2904,0
11904,1
3147,0
6175,0
2648,1
9967,0
1038,1
9148,0
1036,0
9787,1
7193,0
5700,1
5216,0
7221,0
2867,0
10965,0
6204,0
1443,0
2791,1
5668,0
379,0
5746,1
7005,1
4546,0
2409,0
7742,0
3322,0
990,1
8405,1
1782,1
7316,0
7283,0
8906,0
1045,0
11373,0
4142,1
9634,0
7632,1
5921,1
3312,0
3787,0
11949,1
6060,0
893,1
533,0
8478,0
7061,0
5483,1
10823,0
5606,0
10565,1
680,1
6135,1
9559,1
2923,0
7922,0
1372,0
4974,0
7713,0
6383,1
9760,1
10907,1
3772,1
10870,1
1110,1
7855,1
9819,0
2773,0
7605,0
10300,1
9422,1
10064,1
10969,0
3816,0
1570,1
5587,0
10889,1
7244,0
3883,0
4318,1
5909,0
3091,1
8162,1
4912,1
3482,0
9764,0
7621,0
7676,0
9384,0
2483,0
2449,0
8372,1
11782,1
5603,0
745,1
414,1
2026,1
4471,0
10114,1
9626,1
11369,0
10725,1
4000,1
9560,1
4944,0
6034,1
8773,1
4518,0
11360,1
11308,1
3515,0
7563,0
3516,0
3785,0
9346,0
10404,1
9691,0
128,1
5300,0
6872,0
2952,0
4465,0
11550,1
8604,0
43,0
8138,1
6830,0
7170,1
7772,0
2206,1
713,0
709,1
1944,0
9111,1
3183,0
5715,0
7143,0
4223,1
6346,0
10614,1
8526,0
9861,1
8740,1
97,1
3677,1
8623,1
7478,0
3292,1
1863,0
7766,1
6179,0
7477,0
11299,0
721,0
7964,0
8112,0
1118,0
2653,0
11098,1
6267,0
11922,0
5664,1
8076,1
3797,1
1410,1
323,0
3656,0
6337,0
1057,1
7568,0
576,0
7891,0
23,0
5768,0
3088,1
4069,1
4517,1
2654,1
7105,1
9438,0
7219,0
1379,0
3434,1
6256,0
8370,0
9033,1
1430,1
527,1
8373,0
6619,1
10392,1
1548,0
6685,0
1618,0
9963,1
11167,1
6025,1
137,0
11815,0
10775,1
7131,0
4404,1
11231,1
8244,0
11191,1
714,0
11869,1
10955,1
1332,0
4629,0
4776,1
10150,1
8639,1
6098,1
8882,0
6008,0
1434,1
6516,0
8607,0
6767,0
4282,1
1143,0
1579,1
4737,0
3779,0
10458,1
7905,0
5963,1
8696,0
8577,1
3742,0
7927,1
8418,1
3099,1
10655,1
9387,1
11621,1
10957,1
11161,1
4437,0
11510,1
641,1
11430,1
7237,1
8273,0
3567,0
10952,0
6926,0
366,0
9365,1
11263,0
210,0
10107,1
3158,1
5255,0
3162,0
1699,1
404,0
11266,1
4021,1
6001,0
5980,0
8708,1
5967,0
10431,0
3546,0
3145,0
7483,1
9372,1
1016,0
1769,0
11841,1
3547,1
5898,1
1680,0
3276,1
896,0
10087,1
8189,0
244,1
5047,0
5755,1
1853,0
4474,0
3416,1
10841,0
1099,1
9254,1
7211,0
3163,1
11882,0
7559,1
6878,0
3065,1
4901,0
5436,0
8417,1
1861,0
4168,0
71,0
6311,0
10222,1
7495,0
9466,1
10868,1
8958,0
359,0
4349,0
5574,0
10705,1
6686,0
9562,0
6783,0
3603,0
3897,0
6989,0
10747,1
6412,0
8338,1
2718,1
11253,0
5969,1
3016,0
4169,0
1058,0
6512,0
10167,1
6426,1
8768,1
10165,0
1842,0
8102,0
3921,0
9320,1
5075,1
1428,0
3537,0
2402,0
919,1
4958,0
8907,1
7876,0
2204,1
11020,1
168,0
5843,0
688,1
6002,0
3400,0
6652,1
11014,0
6252,0
7035,0
6888,0
1479,1
1181,0
7124,0
8776,0
4671,1
5846,1
9735,1
675,1
7506,0
7531,1
7500,1
2651,1
11077,0
5034,0
8616,0
4473,0
10888,1
3626,1
11932,1
6997,0
8028,1
7178,1
4497,1
4309,0
1787,0
9207,1
5336,0
4790,1
7546,0
11713,1
5658,0
4942,0
5143,0
1034,0
9915,1
11694,1
11341,0
4822,1
8912,0
7045,0
3654,1
6009,1
10942,1
8183,1
1776,1
6310,0
11948,1
6929,0
8195,1
11343,0
4380,0
4746,1
1221,0
9464,0
11611,0
9961,1
727,1
10910,1
3692,1
433,1
10712,1
5537,1
10328,1
6708,1
4765,0
1053,0
6701,0
4329,0
9527,1
998,0
7608,1
7572,0
6029,0
652,0
336,0
3620,1
8309,0
8147,1
6931,1
8055,0
11540,1
8654,0
597,1
7516,1
5642,1
3768,0
2257,1
4623,1
800,1
4227,0
7063,0
3377,0
8057,1
1180,0
10412,1
1807,1
8401,0
3182,0
6786,1
5792,0
11942,0
8669,1
2922,0
4683,1
5869,0
11068,1
6527,0
5251,1
862,1
9263,0
4351,1
6069,1
6675,0
4605,0
11252,0
4500,1
5665,1
5816,1
7305,0
2332,1
7848,1
11562,1
3621,0
4536,1
10252,0
5065,1
11255,1
9408,0
130,1
10004,0
4814,1
3432,0
9609,1
7091,0
1828,0
4173,0
7038,1
5902,0
6409,1
11998,1
9057,1
9505,1
1175,0
1287,0
3885,1
8166,0
10155,0
2631,0
1653,0
2098,1
3022,1
10067,0
5140,0
622,1
7257,0
9602,0
10084,1
11163,1
92,0
2172,1
9257,1
9752,0
3867,0
1998,0
7434,0
4913,0
7648,0
4627,1
1336,0
9668,0
9895,1
7406,0
9119,1
9807,1
10999,0
10135,0
8137,1
4538,0
1712,0
4038,1
568,0
5358,0
5088,0
9448,1
3669,0
890,0
7505,1
10584,0
4082,1
2907,1
11936,1
9687,0
10182,1
3705,1
686,0
8129,1
236,1
4153,0
8991,0
7663,1
11446,1
8863,0
361,0
5542,0
4218,0
9881,1
8445,0
5913,1
11137,1
7523,0
9054,1
2113,1
7400,1
3680,1
11376,1
10915,0
2184,0
9958,0
10271,1
9010,1
11828,1
2424,0
2882,1
11435,0
3096,1
1130,1
1114,0
1208,0
1637,1
81,1
8772,1
6024,1
4560,1
10668,1
11013,1
5107,1
6745,0
2958,1
3799,0
3661,0
5879,1
4167,1
11160,0
826,0
1784,0
4293,0
4599,0
7054,0
5647,0
10918,1
11993,1
1244,0
9475,0
5180,0
6021,0
10078,1
6050,0
10212,0
3263,0
5722,0
4584,0
8038,1
4193,0
5133,0
7351,0
10153,1
5884,0
6632,1
6957,0
9480,0
4997,1
10791,1
7226,0
11761,1
11207,1
10257,1
166,1
3095,1
876,1
965,1
7689,0
7154,0
11921,0
10183,1
7493,1
10285,1
5132,0
839,0
9146,1
10175,0
7302,1
4421,0
9068,0
2840,1
2283,1
553,0
2554,1
3639,1
7149,1
5979,0
5856,1
9669,1
11823,1
9611,0
4676,0
8937,1
3701,0
4026,0
10598,1
9770,1
259,1
11752,1
8992,0
9724,1
3576,0
7210,1
34,1
7561,0
7360,0
7916,1
7501,1
11705,1
4071,0
9805,0
9803,0
947,1
5871,0
1328,0
3986,0
3107,0
2900,0
3139,1
9478,0
4587,0
4416,1
2300,1
11022,1
11454,1
7405,1
3013,0
6276,0
48,0
11627,1
10746,1
6081,0
3484,1
9431,1
72,1
10962,0
3850,0
3110,1
9085,1
5486,0
3433,0
10325,1
9556,1
631,1
2676,1
5204,1
4909,1
4144,1
3664,1
8647,0
4967,1
1232,0
8265,0
4381,1
56,0
5996,0
273,0
489,0
11751,0
1241,0
6521,1
3563,0
188,0
2684,1
6233,1
4299,1
7874,1
2679,0
10318,0
6840,1
6118,1
10774,1
5799,0
6430,0
4117,1
8128,0
535,0
4564,0
11794,1
3166,0
7293,0
11112,1
388,1
7733,0
11262,0
109,0
5865,0
3588,0
7399,0
3960,1
2401,0
8388,1
6933,0
8539,1
9717,1
1419,1
8845,1
5956,0
10446,0
5368,0
8769,1
9608,1
9126,1
7658,1
7098,0
1354,0
9604,1
2557,0
938,1
6817,1
9161,0
2509,0
5254,0
7910,1
7146,1
2590,1
167,0
344,0
1417,0
2076,1
11673,1
7085,0
11907,1
5652,0
8698,0
5112,0
1012,0
10648,0
1552,1
3466,0
9004,0
8596,0
6593,0
6221,0
9130,1
2267,1
7775,0
4753,1
7529,1
5443,0
10573,1
5982,0
7057,0
11743,0
2656,1
4557,0
3889,1
1724,0
6270,0
10185,1
3932,1
4375,0
3930,0
5521,1
9301,1
4311,1
5800,0
9030,1
5718,0
962,1
7288,1
487,1
5636,0
4360,1
984,0
7603,1
10248,1
3864,0
2,0
8691,1
570,1
6631,0
9335,1
7649,1
3198,1
1325,1
6660,0
945,0
8132,0
6090,1
3950,0
8547,0
9002,0
1591,1
7565,0
1089,1
7705,0
5030,0
10818,0
5724,1
9489,0
1599,0
11898,1
4150,1
10320,0
3833,1
10224,1
11784,1
4561,0
10077,1
9462,0
6844,0
55,1
7018,0
10419,0
4869,0
6567,0
9993,1
5084,1
5529,1
3112,0
3674,0
7350,0
6042,1
3046,0
2431,1
11951,1
7582,1
849,1
2304,1
7585,0
1307,1
6282,1
5193,0
6457,0
2969,1
7979,0
200,0
9575,0
10932,1
7725,1
10622,1
9040,1
11728,1
3342,1
6729,1
2675,0
4158,0
4140,0
8610,0
11332,1
5744,1
2852,1
9664,0
2316,1
4987,1
9110,0
151,1
1364,1
10866,1
616,0
9181,1
8753,1
99,1
2370,0
8486,0
841,1
11168,0
7583,1
1821,0
8725,0
5941,0
9097,1
11065,0
6703,0
2419,0
30,0
8720,0
4322,0
4182,1
7204,0
950,0
915,1
11911,1
7489,1
8599,1
483,0
10147,0
5634,0
11906,0
11449,1
6340,1
6040,0
5806,1
9818,1
1104,1
11180,1
5859,1
9811,1
8111,0
8847,0
10154,1
6436,0
7607,0
543,0
887,0
6364,0
4186,0
1449,0
10951,1
8950,0
5960,1
2415,1
11103,1
4598,0
3733,0
5036,0
1827,1
9795,1
3052,1
5371,1
6916,1
3740,1
5926,0
2724,1
706,0
9017,1
10963,0
10610,0
289,0
4999,0
5426,0
1153,1
2382,1
1914,1
1088,0
2980,1
6875,0
7668,1
9508,1
11404,1
5297,1
9549,0
676,1
10981,0
2650,1
11985,1
10428,1
2101,0
6369,0
6379,1
6723,1
2048,1
9294,1
3839,0
3055,0
11339,1
7514,1
8989,1
9457,1
1272,0
8081,0
104,1
10256,0
1950,0
5228,0
3074,1
7371,1
7144,1
9170,0
7254,0
808,0
11286,1
1931,1
1865,0
4455,0
11641,0
10129,1
330,0
2540,0
3645,0
5130,1
9771,0
1750,0
9190,0
10666,0
9503,0
6262,1
9822,1
6773,1
762,0
7000,0
11568,1
7678,0
2738,1
10695,1
8602,0
9941,0
6264,0
1982,0
3494,1
8264,0
5646,1
1343,0
3298,1
5653,1
4555,0
4723,0
1567,0
2067,1
8636,1
10127,1
10435,1
10148,1
9775,0
5461,0
4031,1
4836,0
3210,1
11896,1
10661,0
6664,1
7988,0
10630,0
5503,0
11915,1
6953,1
